*header,File_Name,Attachment,Region,DHW_LpY,DHW_GJpY,DHW_energy_src,NN_DHW_System_Efficiency,AL_GJpY,AL-Dryer_GJpY,AL-Stove-Other_GJpY,stove_fuel_use,dryer_fuel_used,Clothes_Dryer,Rural_Suburb_Urban,Num_of_Adults,Num_of_Children,Employment_Ratio,HDD,Ground_Temp
*data,1115A01417.HDF,2-DR,3-OT,67581,16.49,1,0.824,20.53,0.75,19.78,2,2,6,3,2,2,1,4602.4,6.9
*data,1115A01430.HDF,2-DR,3-OT,71778,26.05,2,0.554,20.91,1.11,19.80,1,2,6,3,1,1,0,4602.4,6.9
*data,1115A01432.HDF,2-DR,3-OT,72171,17.61,1,0.824,20.48,0.57,19.91,2,2,4,3,2,3,1,4602.4,6.9
*data,1115A01494.HDF,2-DR,3-OT,53234,19.32,2,0.554,19.22,0.06,19.16,2,1,1.5,2,2,0,1,4602.4,6.9
*data,1115A01503.HDF,2-DR,3-OT,52130,12.72,1,0.824,20.17,0.21,19.96,2,2,1.5,3,3,0,1,4602.4,6.9
*data,1115A01535.HDF,2-DR,3-OT,73762,26.77,2,0.554,18.95,0.18,18.77,2,2,4,3,2,0,1,4602.4,6.9
*data,1115A01557.HDF,2-DR,3-OT,71751,26.04,2,0.554,32.35,1.26,31.09,2,2,1.5,2,2,0,1,4602.4,6.9
*data,1115A01558.HDF,2-DR,3-OT,72081,26.16,2,0.554,24.40,0.00,24.40,2,2,0,3,2,3,0.5,4602.4,6.9
*data,1115A01561.HDF,2-DR,3-OT,70456,25.57,2,0.554,24.24,0.04,24.20,2,2,1.5,3,2,2,1,4602.4,6.9
*data,1115A01582.HDF,2-DR,3-OT,73046,26.51,2,0.554,22.05,1.04,21.01,2,2,4,3,1,0,1,4602.4,6.9
*data,1115A01586.HDF,2-DR,3-OT,55328,20.08,2,0.554,20.22,0.89,19.33,2,2,6,3,1,0,1,4602.4,6.9
*data,1115A01617.HDF,2-DR,3-OT,69326,25.16,2,0.554,20.80,2.21,18.59,2,2,6,3,2,0,1,4602.4,6.9
*data,1116A00114.HDF,2-DR,3-OT,66626,24.18,2,0.554,21.43,0.60,20.83,2,2,4,3,2,0,0.5,4602.4,6.9
*data,1116A00206.HDF,2-DR,3-OT,103277,25.20,1,0.824,17.74,0.00,17.74,2,2,0,1,1,1,0,5295.2,6.9
*data,1116A00229.HDF,2-DR,3-OT,77234,28.03,2,0.554,21.64,0.88,20.76,2,2,6,1,2,1,0.5,5295.2,6.9
*data,1117A00535.HDF,2-DR,3-OT,65771,23.87,2,0.554,28.59,2.02,26.57,2,2,4,3,3,0,0.66,5295.2,6.9
*data,1117A00536.HDF,2-DR,3-OT,54447,19.76,2,0.554,20.94,0.57,20.37,2,2,4,3,1,0,1,5295.2,6.9
*data,1117A00538.HDF,2-DR,3-OT,60316,21.89,2,0.554,24.11,0.55,23.56,2,2,1.5,3,2,0,0.5,5295.2,6.9
*data,1117A00539.HDF,2-DR,3-OT,51884,18.83,2,0.554,19.19,0.10,19.09,2,2,1.5,3,1,0,0,5295.2,6.9
*data,1117A00560.HDF,2-DR,3-OT,61776,22.42,2,0.554,18.71,0.00,18.71,2,2,0,3,1,0,0,5295.2,6.9
*data,1117A00562.HDF,2-DR,3-OT,50865,18.46,2,0.554,23.66,1.61,22.05,2,2,6,3,2,0,1,5295.2,6.9
*data,1117A00564.HDF,2-DR,3-OT,58414,21.20,2,0.554,23.08,1.18,21.90,2,2,4,3,2,1,0,5295.2,6.9
*data,1117A00565.HDF,2-DR,3-OT,54226,19.68,2,0.554,16.95,0.41,16.54,2,2,1.5,3,1,0,0,5295.2,6.9
*data,1117A00568.HDF,2-DR,3-OT,72136,26.18,2,0.554,27.76,0.39,27.37,2,2,1.5,3,2,0,0,5295.2,6.9
*data,1117A00569.HDF,2-DR,3-OT,58056,21.07,2,0.554,24.10,1.57,22.53,2,2,4,3,2,0,1,5295.2,6.9
*data,1117A00572.HDF,2-DR,3-OT,64697,23.48,2,0.554,19.14,0.00,19.14,2,2,0,3,1,0,0,5295.2,6.9
*data,1117A00575.HDF,2-DR,3-OT,59544,21.61,2,0.554,21.49,0.73,20.76,2,2,6,3,2,2,1,5295.2,6.9
*data,1117A00578.HDF,2-DR,3-OT,60453,21.94,2,0.554,41.18,4.96,36.22,2,2,4,3,3,0,0,5295.2,6.9
*data,1117A00579.HDF,2-DR,3-OT,87539,31.77,2,0.554,21.63,0.31,21.32,2,2,4,3,2,2,1,5295.2,6.9
*data,1117A00585.HDF,2-DR,3-OT,63788,23.15,2,0.554,23.96,0.48,23.48,2,2,1.5,3,2,0,0,5295.2,6.9
*data,1117A00586.HDF,2-DR,3-OT,75801,27.51,2,0.554,21.09,0.00,21.09,2,2,0,3,2,1,0.5,5295.2,6.9
*data,1117A00587.HDF,2-DR,3-OT,56789,20.61,2,0.554,25.18,2.32,22.86,2,2,6,3,2,2,1,5295.2,6.9
*data,1117A00593.HDF,2-DR,3-OT,72109,26.17,2,0.554,21.31,0.67,20.64,2,2,4,3,2,3,0,5295.2,6.9
*data,1117A00598.HDF,2-DR,3-OT,64118,23.27,2,0.554,26.65,2.13,24.52,2,2,4,3,2,1,1,5295.2,6.9
*data,1117A00602.HDF,2-DR,3-OT,83241,30.21,2,0.554,19.77,0.44,19.33,2,2,4,3,1,2,0,5295.2,6.9
*data,1117A00606.HDF,2-DR,3-OT,59847,21.72,2,0.554,19.60,0.83,18.77,2,2,4,3,1,0,0,5295.2,6.9
*data,1117A00615.HDF,2-DR,3-OT,71420,25.92,2,0.554,22.33,0.00,22.33,2,2,0,3,2,0,1,5295.2,6.9
*data,1117A00617.HDF,2-DR,3-OT,61170,22.20,2,0.554,21.05,0.03,21.02,2,2,1.5,3,2,2,0,5295.2,6.9
*data,1117A00619.HDF,2-DR,3-OT,59269,21.51,2,0.554,20.01,0.07,19.94,2,2,1.5,3,1,0,1,5295.2,6.9
*data,1117A00621.HDF,2-DR,3-OT,69602,25.26,2,0.554,21.17,1.53,19.64,2,2,6,3,2,3,0.5,5295.2,6.9
*data,1117A00623.HDF,2-DR,3-OT,72026,26.14,2,0.554,21.93,0.55,21.38,2,2,1.5,3,3,0,0.66,5295.2,6.9
*data,1117A00625.HDF,2-DR,3-OT,61473,22.31,2,0.554,17.78,0.00,17.78,2,2,0,3,1,0,0,5295.2,6.9
*data,1117A00628.HDF,2-DR,3-OT,54364,19.73,2,0.554,21.07,0.66,20.41,2,2,4,3,2,3,1,5295.2,6.9
*data,1117A00632.HDF,2-DR,3-OT,58883,21.37,2,0.554,20.59,0.65,19.94,2,2,4,3,1,0,1,5295.2,6.9
*data,1117A00646.HDF,2-DR,3-OT,76132,27.63,2,0.554,24.44,1.83,22.61,2,2,6,3,2,3,1,5295.2,6.9
*data,1117A00648.HDF,2-DR,3-OT,54860,19.91,2,0.554,21.16,0.67,20.49,2,2,4,3,2,0,0,5295.2,6.9
*data,1117A00660.HDF,2-DR,3-OT,49514,17.97,2,0.554,22.39,0.39,22.00,2,2,1.5,3,2,0,0.5,5295.2,6.9
*data,1117A00665.HDF,2-DR,3-OT,72550,26.33,2,0.554,21.85,0.90,20.95,2,2,4,3,2,0,0.5,5295.2,6.9
*data,1117A00674.HDF,2-DR,3-OT,78805,28.60,2,0.554,22.12,1.15,20.97,2,2,4,3,2,2,0.5,5295.2,6.9
*data,1122A00465.HDF,2-DR,3-OT,65413,23.74,2,0.554,21.78,0.77,21.01,2,2,4,3,1,0,0,5295.2,6.9
*data,1122A00553.HDF,2-DR,3-OT,78195,19.08,1,0.824,26.09,0.68,25.41,2,2,1.5,2,1,1,1,4882.9,6.9
*data,1122A00561.HDF,2-DR,3-OT,69220,16.89,1,0.824,20.51,0.24,20.27,2,2,6,2,1,0,1,4882.9,6.9
*data,1122A00639.HDF,2-DR,3-OT,74286,26.96,2,0.554,21.26,0.79,20.47,2,2,4,3,1,0,1,5295.2,6.9
*data,1122A00642.HDF,2-DR,3-OT,56679,20.57,2,0.554,19.12,0.21,18.91,2,2,1.5,3,1,0,1,5295.2,6.9
*data,1122A00678.HDF,2-DR,3-OT,52049,18.89,2,0.554,35.16,3.21,31.95,2,2,6,3,2,0,1,5295.2,6.9
*data,1122A00688.HDF,2-DR,3-OT,72688,26.38,2,0.554,20.68,0.25,20.43,2,2,1.5,3,2,1,1,5295.2,6.9
*data,1122A00691.HDF,2-DR,3-OT,68472,24.85,2,0.554,21.88,0.89,20.99,2,2,4,3,2,1,1,5295.2,6.9
*data,1122A00704.HDF,2-DR,3-OT,101925,24.87,1,0.824,21.37,1.12,20.25,2,2,6,1,2,1,0,5295.2,6.9
*data,1122A00707.HDF,2-DR,3-OT,80327,19.60,1,0.824,40.50,1.48,39.02,2,2,6,1,2,2,0.5,5295.2,6.9
*data,1122A00708.HDF,2-DR,3-OT,59737,21.68,2,0.554,26.03,0.58,25.45,2,2,1.5,3,2,0,1,5295.2,6.9
*data,1122A00717.HDF,2-DR,3-OT,53840,19.54,2,0.554,16.93,1.28,15.65,2,2,6,3,1,0,0,5295.2,6.9
*data,1122A00725.HDF,2-DR,3-OT,81023,19.77,1,0.824,20.39,0.29,20.10,1,1,1.5,3,2,0,1,5295.2,6.9
*data,1126A00689.HDF,2-DR,3-OT,62562,21.95,2,0.554,21.07,0.25,20.82,1,2,1.5,3,1,0,0,3569.7,8.5
*data,1126A00720.HDF,2-DR,3-OT,57574,20.20,2,0.554,22.00,0.42,21.58,2,2,1.5,3,2,3,1,3569.7,8.5
*data,1126A00740.HDF,2-DR,3-OT,55662,13.13,1,0.824,19.00,0.10,18.90,2,2,1.5,3,1,0,1,3569.7,8.5
*data,1126A00748.HDF,2-DR,3-OT,47085,16.52,2,0.554,29.75,3.62,26.13,2,2,6,3,2,0,0.5,3569.7,8.5
*data,1126A00756.HDF,2-DR,3-OT,64472,22.62,2,0.554,19.08,0.48,18.60,1,2,6,3,2,2,1,3569.7,8.5
*data,1126A00831.HDF,2-DR,3-OT,72623,25.48,2,0.554,21.47,2.56,18.91,2,2,4,3,1,0,0,3569.7,8.5
*data,1126A00944.HDF,2-DR,3-OT,69545,24.40,2,0.554,28.20,0.00,28.20,2,2,0,3,2,2,1,3569.7,8.5
*data,1126A01106.HDF,2-DR,3-OT,50392,17.68,2,0.554,18.26,0.62,17.64,2,2,1.5,3,1,1,0,3569.7,8.5
*data,1126A01174.HDF,2-DR,3-OT,53470,18.76,2,0.554,18.73,1.55,17.18,2,2,4,3,2,0,1,3569.7,8.5
*data,1126A01286.HDF,2-DR,3-OT,57261,20.09,2,0.554,19.20,0.12,19.08,2,2,1.5,3,2,0,0,3569.7,8.5
*data,1126A01343.HDF,2-DR,3-OT,68291,23.96,2,0.554,22.86,1.18,21.68,2,2,4,3,2,3,0,3569.7,8.5
*data,1126A01360.HDF,2-DR,3-OT,72535,17.11,1,0.824,18.79,0.31,18.48,2,2,6,3,3,2,1,3569.7,8.5
*data,1126A01429.HDF,2-DR,3-OT,56213,13.26,1,0.824,20.00,0.95,19.05,2,2,4,3,1,0,0,3569.7,8.5
*data,1126A01523.HDF,2-DR,3-OT,74049,25.98,2,0.554,24.81,0.36,24.45,2,2,4,3,2,2,1,3569.7,8.5
*data,1126A01544.HDF,2-DR,3-OT,49337,17.31,2,0.554,19.96,1.55,18.41,2,2,4,3,1,0,1,3569.7,8.5
*data,1126A01552.HDF,2-DR,3-OT,72253,25.35,2,0.554,31.21,1.12,30.09,1,2,1.5,3,2,3,1,3569.7,8.5
*data,1126A01560.HDF,2-DR,3-OT,68762,16.22,1,0.824,18.35,0.17,18.18,2,2,1.5,3,2,3,1,3569.7,8.5
*data,1126A01568.HDF,2-DR,3-OT,62078,21.78,2,0.554,18.83,0.00,18.83,2,2,0,3,2,1,0.5,3569.7,8.5
*data,1126A01589.HDF,2-DR,3-OT,67265,23.60,2,0.554,26.19,0.63,25.56,2,2,4,3,2,3,1,3569.7,8.5
*data,1126A01603.HDF,2-DR,3-OT,57517,20.18,2,0.554,17.90,0.72,17.18,2,2,4,3,1,0,1,3569.7,8.5
*data,1126A01613.HDF,2-DR,3-OT,69431,24.36,2,0.554,20.95,0.48,20.47,2,1,1.5,3,1,2,1,3569.7,8.5
*data,1126A01615.HDF,2-DR,3-OT,53726,18.85,2,0.554,22.49,2.28,20.21,1,2,4,3,1,0,0,3569.7,8.5
*data,1128A00326.HDF,2-DR,3-OT,73165,25.67,2,0.554,23.84,0.00,23.84,1,2,0,3,1,0,0,3569.7,8.5
*data,1128A00361.HDF,2-DR,3-OT,52073,18.27,2,0.554,24.69,0.26,24.43,2,2,1.5,3,1,1,0,3569.7,8.5
*data,1128A00401.HDF,2-DR,3-OT,49708,17.44,2,0.554,26.20,0,26.20,2,2,6,3,2,1,1,3569.7,8.5
*data,1130A00074.HDF,2-DR,3-OT,66581,23.36,2,0.554,31.54,0.00,31.54,2,2,0,3,2,0,0.5,3569.7,8.5
*data,1130A00224.HDF,2-DR,3-OT,58572,20.55,2,0.554,14.50,0.81,13.69,2,2,4,3,1,0,0,3569.7,8.5
*data,1130A00233.HDF,2-DR,3-OT,58002,20.35,2,0.554,19.87,0.62,19.25,1,1,6,3,3,0,0.66,3569.7,8.5
*data,1130A00328.HDF,2-DR,3-OT,64557,22.65,2,0.554,21.36,1.17,20.19,1,2,6,3,2,2,1,3569.7,8.5
*data,1130A00342.HDF,2-DR,3-OT,83769,19.76,1,0.824,23.63,2.91,20.72,2,2,4,2,3,3,0.33,3569.7,8.5
*data,1130A00350.HDF,2-DR,3-OT,58230,20.43,2,0.554,19.51,0.47,19.04,2,2,6,3,2,0,1,3569.7,8.5
*data,1131A00704.HDF,2-DR,3-OT,52757,18.51,2,0.554,20.02,0.13,19.89,2,2,1.5,3,1,0,0,3569.7,8.5
*data,1131A00718.HDF,2-DR,3-OT,62534,21.94,2,0.554,21.32,1.27,20.05,1,2,6,3,2,3,1,3569.7,8.5
*data,1131A00720.HDF,2-DR,3-OT,55779,19.57,2,0.554,19.08,0.31,18.77,2,2,4,3,2,2,1,3569.7,8.5
*data,1131A00727.HDF,2-DR,3-OT,57289,20.10,2,0.554,19.73,0.38,19.35,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1131A00730.HDF,2-DR,3-OT,46886,16.45,2,0.554,19.19,0.24,18.95,2,2,4,3,2,0,1,3569.7,8.5
*data,1131A00757.HDF,2-DR,3-OT,66467,23.32,2,0.554,21.07,0.83,20.24,2,2,1.5,3,2,1,0.5,3569.7,8.5
*data,1131A00776.HDF,2-DR,3-OT,58743,20.61,2,0.554,23.26,0.44,22.82,2,2,1.5,3,1,0,0,3569.7,8.5
*data,1131A00785.HDF,2-DR,3-OT,58657,20.58,2,0.554,24.45,0.38,24.07,2,2,1.5,3,2,3,0.5,3569.7,8.5
*data,1131A00790.HDF,2-DR,3-OT,60823,21.34,2,0.554,18.43,0.02,18.41,1,2,1.5,3,1,0,1,3569.7,8.5
*data,1132A00029.HDF,2-DR,3-OT,53384,18.73,2,0.554,21.17,0.85,20.32,2,2,1.5,3,1,0,0,3569.7,8.5
*data,1133A00948.HDF,2-DR,3-OT,59940,21.03,2,0.554,18.67,0.08,18.59,2,2,4,3,2,0,1,3569.7,8.5
*data,1133A00960.HDF,2-DR,3-OT,55950,19.63,2,0.554,23.69,0.00,23.69,2,1,0,3,2,2,0.5,3569.7,8.5
*data,1133A00985.HDF,2-DR,3-OT,42439,14.89,2,0.554,24.60,2.07,22.53,2,2,6,3,1,0,0,3569.7,8.5
*data,1133A00991.HDF,2-DR,3-OT,51275,17.99,2,0.554,26.83,0.00,26.83,2,2,0,3,2,0,0.5,3569.7,8.5
*data,1133A01011.HDF,2-DR,3-OT,63674,22.34,2,0.554,20.81,0,20.81,2,2,1.5,3,1,3,0,3569.7,8.5
*data,1133A01024.HDF,2-DR,3-OT,64158,22.51,2,0.554,18.67,0.18,18.49,2,2,6,3,1,0,1,3569.7,8.5
*data,1133A01066.HDF,2-DR,3-OT,52415,18.39,2,0.554,32.62,1.06,31.56,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1133A01200.HDF,2-DR,3-OT,83967,29.46,2,0.554,16.16,1.02,15.14,2,2,4,2,2,1,0.5,3569.7,8.5
*data,1133A01211.HDF,2-DR,3-OT,47997,16.84,2,0.554,19.74,0.55,19.19,2,2,6,3,2,0,0,3569.7,8.5
*data,1133A01743.HDF,2-DR,3-OT,54645,12.89,1,0.824,21.27,0.32,20.95,1,2,1.5,3,4,0,0.5,3569.7,8.5
*data,1133A01749.HDF,2-DR,3-OT,57973,20.34,2,0.554,29.18,4.13,25.05,1,2,6,3,2,0,0,3569.7,8.5
*data,1133A01754.HDF,2-DR,3-OT,61793,21.68,2,0.554,23.70,0.00,23.70,2,2,0,3,2,0,1,3569.7,8.5
*data,1138A00388.HDF,2-DR,3-OT,55879,20.28,2,0.554,21.40,1.64,19.76,2,2,6,3,1,0,1,4602.4,6.9
*data,1138A00401.HDF,2-DR,3-OT,64532,23.42,2,0.554,24.11,0.07,24.04,2,2,1.5,3,2,0,1,4602.4,6.9
*data,1138A00409.HDF,2-DR,3-OT,67948,24.66,2,0.554,19.72,0.42,19.30,2,2,4,3,1,0,0,4602.4,6.9
*data,1138A00429.HDF,2-DR,3-OT,58414,21.20,2,0.554,22.19,1.06,21.13,2,2,6,3,1,0,0,4602.4,6.9
*data,1138A00438.HDF,2-DR,3-OT,56679,20.57,2,0.554,20.76,0.59,20.17,2,2,4,3,1,0,0,4602.4,6.9
*data,1138A00521.HDF,2-DR,3-OT,77048,18.80,1,0.824,22.24,0.00,22.24,2,2,0,3,1,0,0,4602.4,6.9
*data,1138A00547.HDF,2-DR,3-OT,51829,18.81,2,0.554,21.04,0.00,21.04,2,2,0,3,2,0,1,4602.4,6.9
*data,1138A00968.HDF,2-DR,3-OT,65468,23.76,2,0.554,13.74,0.00,13.74,2,2,0,2,1,0,1,4602.4,6.9
*data,1138A00991.HDF,2-DR,3-OT,55080,19.99,2,0.554,27.89,0,27.89,2,2,6,2,2,1,1,4602.4,6.9
*data,1138A01016.HDF,2-DR,3-OT,71172,25.83,2,0.554,20.78,0.31,20.47,2,2,1.5,3,2,3,1,4602.4,6.9
*data,1138A01025.HDF,2-DR,3-OT,41441,15.04,2,0.554,20.54,0.58,19.96,2,2,4,3,2,0,0,4602.4,6.9
*data,1138A01076.HDF,2-DR,3-OT,66791,24.24,2,0.554,17.16,0.46,16.70,2,2,1.5,3,2,0,1,4602.4,6.9
*data,1138A01081.HDF,2-DR,3-OT,63441,15.48,1,0.824,22.18,0.77,21.41,2,2,4,3,2,1,1,4602.4,6.9
*data,1138A01094.HDF,2-DR,3-OT,62493,22.68,2,0.554,19.78,0.41,19.37,2,2,4,3,1,2,1,4602.4,6.9
*data,1138A01110.HDF,2-DR,3-OT,63044,22.88,2,0.554,20.86,1.09,19.77,2,2,4,3,2,3,1,4602.4,6.9
*data,1139A00546.HDF,2-DR,3-OT,62410,22.65,2,0.554,20.37,0.36,20.01,2,2,1.5,3,2,0,0.5,4602.4,6.9
*data,1139A00547.HDF,2-DR,3-OT,70263,25.50,2,0.554,22.01,0.00,22.01,2,2,0,3,2,0,1,4602.4,6.9
*data,1139A00652.HDF,2-DR,3-OT,59820,21.71,2,0.554,21.76,0.81,20.95,2,2,4,3,1,0,0,4602.4,6.9
*data,1139A00655.HDF,2-DR,3-OT,60095,21.81,2,0.554,19.12,0.00,19.12,2,2,0,3,1,0,0,4602.4,6.9
*data,1139A00663.HDF,2-DR,3-OT,47200,17.13,2,0.554,19.81,0.41,19.40,2,2,1.5,3,2,0,0.5,4602.4,6.9
*data,1139A00674.HDF,2-DR,3-OT,42268,15.34,2,0.554,23.82,0.21,23.61,2,2,4,3,1,0,1,4602.4,6.9
*data,1139A00675.HDF,2-DR,3-OT,83687,20.42,1,0.824,34.70,4.60,30.10,2,2,6,3,2,1,1,4602.4,6.9
*data,1139A00686.HDF,2-DR,3-OT,62768,22.78,2,0.554,24.77,0.25,24.52,2,2,4,3,2,0,1,4602.4,6.9
*data,1139A00692.HDF,2-DR,3-OT,65331,23.71,2,0.554,19.78,1.41,18.37,2,2,6,3,1,2,0,4602.4,6.9
*data,1139A00862.HDF,2-DR,3-OT,60949,22.12,2,0.554,20.36,0.74,19.62,2,2,4,3,2,0,1,4602.4,6.9
*data,1139A01031.HDF,2-DR,3-OT,65083,23.62,2,0.554,23.81,1.32,22.49,2,2,6,3,1,0,0,4602.4,6.9
*data,1139A01188.HDF,2-DR,3-OT,57781,20.97,2,0.554,21.01,0,21.01,2,2,6,2,1,1,0,4602.4,6.9
*data,1139A01200.HDF,2-DR,3-OT,77234,28.03,2,0.554,24.23,1.19,23.04,2,2,4,3,2,1,1,4602.4,6.9
*data,1139A01235.HDF,2-DR,3-OT,87704,21.40,1,0.824,19.88,0.25,19.63,2,2,1.5,3,2,0,1,4602.4,6.9
*data,1139A01242.HDF,2-DR,3-OT,75774,27.50,2,0.554,13.45,1.21,12.24,2,2,4,2,3,0,0.66,4602.4,6.9
*data,1139A01243.HDF,2-DR,3-OT,71503,25.95,2,0.554,19.77,1.11,18.66,2,2,6,3,1,0,1,4602.4,6.9
*data,1141A00346.HDF,2-DR,3-OT,67397,24.46,2,0.554,21.30,0.35,20.95,2,2,1.5,3,1,1,1,4882.9,6.9
*data,1141A00347.HDF,2-DR,3-OT,56954,20.67,2,0.554,21.94,0.44,21.50,2,2,1.5,3,1,0,1,4882.9,6.9
*data,1141A00352.HDF,2-DR,3-OT,62217,22.58,2,0.554,22.27,0.36,21.91,2,2,1.5,3,2,3,1,4882.9,6.9
*data,1141A00354.HDF,2-DR,3-OT,63016,22.87,2,0.554,25.81,0.04,25.77,2,2,1.5,3,1,1,1,4882.9,6.9
*data,1141A00362.HDF,2-DR,3-OT,49156,17.84,2,0.554,26.48,1.28,25.20,2,2,4,3,1,0,0,4882.9,6.9
*data,1146A00042.HDF,2-DR,3-OT,57891,21.01,2,0.554,15.17,0.33,14.84,2,2,1.5,3,2,0,0.5,4602.4,6.9
*data,1146A00196.HDF,2-DR,3-OT,76766,27.86,2,0.554,20.05,0.66,19.39,2,2,6,3,2,1,1,4602.4,6.9
*data,1146A00229.HDF,2-DR,3-OT,68155,16.63,1,0.824,24.82,1.48,23.34,2,2,4,3,3,0,1,4602.4,6.9
*data,1146A00250.HDF,2-DR,3-OT,63760,23.14,2,0.554,18.23,0.50,17.73,2,2,6,2,1,0,1,4602.4,6.9
*data,1146A00256.HDF,2-DR,3-OT,68605,16.74,1,0.824,22.37,1.55,20.82,2,2,6,3,4,0,1,4602.4,6.9
*data,1146A00290.HDF,2-DR,3-OT,97900,35.53,2,0.554,19.98,0.19,19.79,2,2,1.5,3,2,2,1,4602.4,6.9
*data,1146A00322.HDF,2-DR,3-OT,64284,23.33,2,0.554,21.24,0.31,20.93,2,2,1.5,3,2,0,0,4602.4,6.9
*data,1146A00324.HDF,2-DR,3-OT,64724,23.49,2,0.554,21.60,0.79,20.81,2,2,6,3,2,0,0,4602.4,6.9
*data,1146A00385.HDF,2-DR,3-OT,60316,21.89,2,0.554,15.53,0.68,14.85,2,2,4,2,2,0,0,4602.4,6.9
*data,1146A00395.HDF,2-DR,3-OT,56431,20.48,2,0.554,19.75,0.37,19.38,2,2,4,3,1,0,1,4602.4,6.9
*data,1146A00400.HDF,2-DR,3-OT,54419,19.75,2,0.554,20.11,0.62,19.49,1,2,4,3,1,0,1,4602.4,6.9
*data,1146A00413.HDF,2-DR,3-OT,68851,16.80,1,0.824,22.29,0.00,22.29,2,2,0,3,2,1,0.5,4602.4,6.9
*data,1147A00210.HDF,2-DR,3-OT,59398,20.84,2,0.554,21.96,1.65,20.31,2,2,6,3,1,0,0,3569.7,8.5
*data,1147A00438.HDF,2-DR,3-OT,72224,25.34,2,0.554,23.83,1.43,22.40,2,2,4,1,3,1,0.66,3569.7,8.5
*data,1147A00475.HDF,2-DR,3-OT,58657,20.58,2,0.554,28.05,1.04,27.01,2,2,1.5,3,1,0,0,3569.7,8.5
*data,1147A00566.HDF,2-DR,3-OT,67180,23.57,2,0.554,20.77,1.45,19.32,2,2,4,3,2,0,0.5,3569.7,8.5
*data,1147A00583.HDF,2-DR,3-OT,60453,21.21,2,0.554,19.52,0.11,19.41,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1147A00588.HDF,2-DR,3-OT,75103,26.35,2,0.554,14.46,0.05,14.41,2,2,1.5,1,2,0,1,3569.7,8.5
*data,1147A00600.HDF,2-DR,3-OT,70856,24.86,2,0.554,26.21,3.35,22.86,2,2,6,3,2,2,1,3569.7,8.5
*data,1147A00657.HDF,2-DR,3-OT,44292,15.54,2,0.554,19.56,0.17,19.39,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1147A00708.HDF,2-DR,3-OT,67265,23.60,2,0.554,29.51,3.71,25.80,2,2,6,3,1,0,0,3569.7,8.5
*data,1148A00053.HDF,2-DR,3-OT,48111,16.88,2,0.554,21.89,0.23,21.66,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1148A00061.HDF,2-DR,3-OT,61394,21.54,2,0.554,23.59,0.71,22.88,2,2,4,3,2,0,1,3569.7,8.5
*data,1148A00104.HDF,2-DR,3-OT,63303,22.21,2,0.554,21.66,0.86,20.80,2,2,4,3,2,2,0,3569.7,8.5
*data,1148A00109.HDF,2-DR,3-OT,55608,19.51,2,0.554,26.38,0.33,26.05,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1148A00132.HDF,2-DR,3-OT,64215,22.53,2,0.554,20.97,1.02,19.95,2,2,6,3,2,3,0.5,3569.7,8.5
*data,1148A00194.HDF,2-DR,3-OT,61194,21.47,2,0.554,17.08,0.73,16.35,2,2,6,3,1,0,1,3569.7,8.5
*data,1148A00198.HDF,2-DR,3-OT,55494,19.47,2,0.554,18.11,0.00,18.11,2,2,0,3,1,0,0,3569.7,8.5
*data,1148A00203.HDF,2-DR,3-OT,66210,23.23,2,0.554,24.37,2.61,21.76,2,2,4,3,1,3,0,3569.7,8.5
*data,1148A00327.HDF,2-DR,3-OT,60424,21.20,2,0.554,19.42,0.15,19.27,2,2,1.5,3,1,2,1,3569.7,8.5
*data,1148A00396.HDF,2-DR,3-OT,72538,25.45,2,0.554,23.42,0.00,23.42,2,2,0,3,2,0,1,3569.7,8.5
*data,1149A00117.HDF,2-DR,3-OT,71854,25.21,2,0.554,26.16,1.21,24.95,2,2,4,3,2,1,0.5,3569.7,8.5
*data,1150A00123.HDF,2-DR,3-OT,60253,21.14,2,0.554,22.35,1.31,21.04,2,2,4,3,2,0,1,3569.7,8.5
*data,1150A00214.HDF,2-DR,3-OT,92883,21.91,1,0.824,30.89,2.50,28.39,2,2,4,3,2,0,1,3569.7,8.5
*data,1150A00226.HDF,2-DR,3-OT,44805,15.72,2,0.554,24.75,0.54,24.21,2,2,4,3,1,2,0,3569.7,8.5
*data,1150A00228.HDF,2-DR,3-OT,58800,20.63,2,0.554,18.37,1.31,17.06,2,2,6,3,1,2,1,3569.7,8.5
*data,1151A00054.HDF,2-DR,3-OT,52729,18.50,2,0.554,36.26,2.79,33.47,2,2,6,3,2,0,1,3569.7,8.5
*data,1151A00770.HDF,2-DR,3-OT,61166,21.46,2,0.554,19.73,0.82,18.91,1,1,6,3,1,0,1,3569.7,8.5
*data,1152A00054.HDF,2-DR,3-OT,61707,21.65,2,0.554,24.16,0.72,23.44,2,2,1.5,3,2,1,1,3569.7,8.5
*data,1152A00071.HDF,2-DR,3-OT,64700,22.70,2,0.554,23.89,0.94,22.95,2,2,1.5,3,2,0,1,3569.7,8.5
*data,1152A00076.HDF,2-DR,3-OT,64101,22.49,2,0.554,19.50,0.34,19.16,2,2,4,3,2,2,0.5,3569.7,8.5
