House,hse_type,region,DHW filename,DHW multiplier,Dryer filename,Dryer multiplier,Stove-Other filename,Stove-Other multiplier
1038A00384,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,0.78,Stove-low,1.27
1039A00528,1-SD,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.03,Stove-med,0.85
1053A00005,1-SD,3-OT,DHW_300_Lpd,0.86,Dryer-low,0.03,Stove-med,0.94
1053A00017,1-SD,3-OT,DHW_200_Lpd,1.23,Dryer-med,0.78,Stove-high,0.84
1053A00023,1-SD,3-OT,DHW_300_Lpd,0.86,Dryer-low,0.18,Stove-med,1.09
1053A00026,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.17,Stove-med,1.24
1053A00033,1-SD,3-OT,DHW_300_Lpd,0.95,Dryer-low,0.46,Stove-med,0.88
1053A00038,1-SD,3-OT,DHW_300_Lpd,1.16,Dryer-low,0.41,Stove-med,1.19
1053A00042,1-SD,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.09,Stove-low,1.16
1085A00052,1-SD,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.69,Stove-med,1.03
1085A00056,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.75,Stove-med,1.17
1085A00061,1-SD,3-OT,DHW_200_Lpd,1.24,Dryer-low,0.64,Stove-med,0.99
1085A00071,1-SD,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.09,Stove-med,1.04
1085A00074,1-SD,3-OT,DHW_200_Lpd,1.03,Dryer-low,0.36,Stove-med,0.87
1085A00075,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,1.51,Stove-med,1.20
1085A00076,1-SD,3-OT,DHW_300_Lpd,0.95,Dryer-low,0.02,Stove-med,1.26
1085A00085,1-SD,3-OT,DHW_300_Lpd,1.02,Dryer-low,0.68,Stove-med,1.00
1085A00090,1-SD,3-OT,DHW_300_Lpd,0.92,Dryer-low,0.00,Stove-med,0.96
1085A00095,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,0.37,Stove-med,0.86
1085A00096,1-SD,3-OT,DHW_200_Lpd,1.08,Dryer-low,0.04,Stove-low,1.24
1085A00121,1-SD,3-OT,DHW_300_Lpd,1.07,Dryer-low,0.49,Stove-high,0.97
1085A00128,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,0.03,Stove-low,1.15
1085A00129,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-med,0.80,Stove-med,0.98
1085A00143,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.15,Stove-med,0.87
1085A00147,1-SD,3-OT,DHW_200_Lpd,1.14,Dryer-low,0.39,Stove-med,1.08
1085A00148,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,0.00,Stove-med,1.13
1085A00153,1-SD,3-OT,DHW_200_Lpd,1.11,Dryer-low,0.82,Stove-med,1.00
1085A00156,1-SD,3-OT,DHW_300_Lpd,0.98,Dryer-low,0.33,Stove-med,1.08
1085A00172,1-SD,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.11,Stove-med,0.99
1085A00179,1-SD,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.57,Stove-med,0.92
1085A00186,1-SD,3-OT,DHW_300_Lpd,0.91,Dryer-low,0.00,Stove-high,0.93
1085A00191,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.15,Stove-med,1.20
1085A00194,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,0.49,Stove-med,1.09
1085A00201,1-SD,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.83,Stove-med,0.94
1085A00228,1-SD,3-OT,DHW_300_Lpd,0.87,Dryer-low,0.12,Stove-med,0.81
1085A00232,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-low,0.94,Stove-med,1.08
1085A00233,1-SD,3-OT,DHW_200_Lpd,1.18,Dryer-low,0.49,Stove-med,1.05
1085A00235,1-SD,3-OT,DHW_200_Lpd,1.21,Dryer-low,0.36,Stove-low,0.83
1085A00238,1-SD,3-OT,DHW_300_Lpd,0.85,Dryer-low,0.49,Stove-med,0.93
1085A00239,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,0.00,Stove-med,1.08
1085A00240,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.41,Stove-med,0.87
1085A00245,1-SD,3-OT,DHW_200_Lpd,1.19,Dryer-low,0.07,Stove-low,1.18
1085A00246,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-low,0.08,Stove-low,1.10
1085A00248,1-SD,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.92,Stove-med,0.97
1085A00255,1-SD,3-OT,DHW_200_Lpd,1.14,Dryer-low,0.55,Stove-med,0.89
1085A00259,1-SD,3-OT,DHW_200_Lpd,1.06,Dryer-low,0.50,Stove-med,0.88
1085A00262,1-SD,3-OT,DHW_300_Lpd,1.00,Dryer-low,0.48,Stove-med,0.84
1085A00266,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,0.63,Stove-med,0.92
1085A00267,1-SD,3-OT,DHW_300_Lpd,0.87,Dryer-low,0.13,Stove-med,0.86
1085A00274,1-SD,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.09,Stove-med,0.82
1085A00291,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.43,Stove-low,1.31
1085A00306,1-SD,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.26,Stove-med,0.84
1085A00458,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.25,Stove-low,0.93
1085A00494,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.00,Stove-med,0.88
1085A00496,1-SD,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.52,Stove-med,0.86
1085A00497,1-SD,3-OT,DHW_200_Lpd,1.14,Dryer-low,0.00,Stove-med,1.05
1085A00500,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.43,Stove-med,0.90
1085A00512,1-SD,3-OT,DHW_300_Lpd,0.87,Dryer-low,0.00,Stove-med,0.94
1085A00514,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,0.27,Stove-low,1.29
1085A00519,1-SD,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.32,Stove-med,0.88
1085A00522,1-SD,3-OT,DHW_200_Lpd,1.18,Dryer-low,0.72,Stove-low,0.99
1085A00528,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.53,Stove-med,0.81
1085A00531,1-SD,3-OT,DHW_200_Lpd,0.90,Dryer-low,0.45,Stove-med,0.99
1085A00545,1-SD,3-OT,DHW_200_Lpd,1.02,Dryer-low,0.02,Stove-med,0.82
1085A00546,1-SD,3-OT,DHW_200_Lpd,1.11,Dryer-low,0.04,Stove-med,0.83
1085A00549,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.41,Stove-high,0.94
1085A00552,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-low,0.25,Stove-med,0.83
1085A00572,1-SD,3-OT,DHW_300_Lpd,1.01,Dryer-low,0.10,Stove-med,0.93
1085A00588,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-med,0.98,Stove-med,0.93
1085A00592,1-SD,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.05,Stove-low,1.26
1085A00602,1-SD,3-OT,DHW_100_Lpd,1.46,Dryer-low,0.07,Stove-low,1.26
1085A00603,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.00,Stove-med,1.20
1085A00615,1-SD,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.65,Stove-med,1.00
1085A00618,1-SD,3-OT,DHW_200_Lpd,1.11,Dryer-low,0.15,Stove-low,1.27
1085A00631,1-SD,3-OT,DHW_300_Lpd,0.86,Dryer-low,0.97,Stove-med,1.00
1085A00638,1-SD,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.60,Stove-low,1.31
1085A00650,1-SD,3-OT,DHW_200_Lpd,1.24,Dryer-low,0.73,Stove-med,0.89
1085A00651,1-SD,3-OT,DHW_300_Lpd,0.84,Dryer-low,0.71,Stove-med,1.02
1085A00655,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.17,Stove-med,0.91
1085A00657,1-SD,3-OT,DHW_300_Lpd,0.84,Dryer-low,1.56,Stove-med,0.92
1085A00662,1-SD,3-OT,DHW_200_Lpd,1.20,Dryer-low,0.03,Stove-med,0.86
1085A00663,1-SD,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.00,Stove-low,1.26
1085A00664,1-SD,3-OT,DHW_300_Lpd,1.02,Dryer-low,0.52,Stove-high,0.93
1085A00669,1-SD,3-OT,DHW_300_Lpd,0.87,Dryer-low,0.22,Stove-med,0.85
1085A00672,1-SD,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.64,Stove-med,1.02
1085A00690,1-SD,3-OT,DHW_300_Lpd,0.92,Dryer-low,1.47,Stove-high,0.83
1085A00691,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,0.03,Stove-med,0.94
1085A00693,1-SD,3-OT,DHW_200_Lpd,1.19,Dryer-low,0.22,Stove-med,0.91
1085A00696,1-SD,3-OT,DHW_200_Lpd,1.22,Dryer-low,0.00,Stove-med,0.95
1085A00698,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.30,Stove-med,0.83
1085A00700,1-SD,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.03,Stove-med,0.83
1085A00703,1-SD,3-OT,DHW_200_Lpd,1.08,Dryer-low,1.03,Stove-med,1.13
1085A00714,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,0.73,Stove-med,0.86
1085A00718,1-SD,3-OT,DHW_300_Lpd,0.93,Dryer-low,0.26,Stove-med,1.22
1085A00724,1-SD,3-OT,DHW_200_Lpd,1.08,Dryer-low,0.00,Stove-med,1.06
1085A00760,1-SD,3-OT,DHW_200_Lpd,1.03,Dryer-low,0.73,Stove-med,0.97
1085A00768,1-SD,3-OT,DHW_200_Lpd,1.24,Dryer-low,0.26,Stove-med,1.07
1085A00775,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.35,Stove-low,1.31
1085A00776,1-SD,3-OT,DHW_300_Lpd,0.91,Dryer-low,0.10,Stove-low,1.24
1085A00777,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.64,Stove-med,0.81
1085A00786,1-SD,3-OT,DHW_200_Lpd,1.23,Dryer-low,0.01,Stove-low,1.25
1085A00795,1-SD,3-OT,DHW_200_Lpd,1.21,Dryer-low,0.63,Stove-med,0.92
1085A00797,1-SD,3-OT,DHW_300_Lpd,0.94,Dryer-low,0.00,Stove-med,0.82
1085A00803,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-low,1.06,Stove-med,1.14
1085A00806,1-SD,3-OT,DHW_200_Lpd,1.14,Dryer-low,0.25,Stove-med,1.08
1101A00028,1-SD,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.30,Stove-low,1.31
1102A00307,1-SD,3-OT,DHW_300_Lpd,0.86,Dryer-low,0.47,Stove-med,0.83
1102A00384,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.35,Stove-med,1.18
1102A00386,1-SD,3-OT,DHW_200_Lpd,1.21,Dryer-low,0.87,Stove-med,1.07
1102A00387,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.16,Stove-med,0.85
1102A00394,1-SD,3-OT,DHW_200_Lpd,1.16,Dryer-low,0.25,Stove-med,0.98
1102A00408,1-SD,3-OT,DHW_200_Lpd,0.86,Dryer-med,0.90,Stove-high,1.28
1102A00434,1-SD,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.13,Stove-low,0.76
1102A00436,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.00,Stove-high,0.84
1102A00437,1-SD,3-OT,DHW_300_Lpd,0.85,Dryer-low,0.00,Stove-med,1.11
1102A00438,1-SD,3-OT,DHW_300_Lpd,0.98,Dryer-low,0.73,Stove-med,0.92
1102A00448,1-SD,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.80,Stove-med,1.10
1102A00852,1-SD,3-OT,DHW_300_Lpd,0.96,Dryer-low,0.67,Stove-med,1.23
1102A00857,1-SD,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.27,Stove-med,0.83
1102A00859,1-SD,3-OT,DHW_200_Lpd,1.16,Dryer-low,0.50,Stove-med,1.20
1102A00866,1-SD,3-OT,DHW_300_Lpd,0.88,Dryer-low,0.21,Stove-med,1.06
1102A00875,1-SD,3-OT,DHW_300_Lpd,0.87,Dryer-med,0.75,Stove-med,1.28
1102A00886,1-SD,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.33,Stove-med,1.07
1102A00887,1-SD,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.67,Stove-med,1.05
1102A00895,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.49,Stove-med,0.84
1102A00907,1-SD,3-OT,DHW_200_Lpd,1.15,Dryer-low,0.21,Stove-med,0.91
1102A00908,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.00,Stove-med,1.22
1102A00911,1-SD,3-OT,DHW_200_Lpd,0.97,Dryer-low,1.04,Stove-med,0.95
1102A00925,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.88,Stove-med,1.20
1102A00938,1-SD,3-OT,DHW_200_Lpd,1.16,Dryer-low,1.60,Stove-med,1.01
1102A00950,1-SD,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.67,Stove-med,1.08
1102A00965,1-SD,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.44,Stove-med,0.97
1102A00969,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.11,Stove-med,0.86
1102A00971,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.23,Stove-med,1.22
1102A00973,1-SD,3-OT,DHW_200_Lpd,1.08,Dryer-low,0.25,Stove-med,0.97
1102A00978,1-SD,3-OT,DHW_200_Lpd,1.09,Dryer-low,1.30,Stove-med,0.86
1102A00995,1-SD,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.51,Stove-med,1.18
1102A01013,1-SD,3-OT,DHW_200_Lpd,1.19,Dryer-low,0.25,Stove-med,1.09
1102A01016,1-SD,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.06,Stove-med,1.03
1102A01036,1-SD,3-OT,DHW_200_Lpd,0.77,Dryer-low,1.47,Stove-med,1.19
1102A01042,1-SD,3-OT,DHW_200_Lpd,0.83,Dryer-low,1.14,Stove-med,1.12
1102A01049,1-SD,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.62,Stove-med,1.03
1102A01057,1-SD,3-OT,DHW_300_Lpd,0.95,Dryer-med,0.75,Stove-med,1.17
1102A01083,1-SD,3-OT,DHW_300_Lpd,0.85,Dryer-high,1.18,Stove-high,1.15
1102A01084,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.91,Stove-med,0.82
1102A01089,1-SD,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.37,Stove-med,0.87
1102A01099,1-SD,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.00,Stove-med,1.08
1102A01107,1-SD,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.13,Stove-med,0.85
1102A01122,1-SD,3-OT,DHW_200_Lpd,0.88,Dryer-low,1.47,Stove-med,1.01
1102A01123,1-SD,3-OT,DHW_200_Lpd,0.97,Dryer-low,1.12,Stove-med,0.93
1102A01125,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.19,Stove-med,0.91
1102A01137,1-SD,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.00,Stove-med,1.01
1102A01143,1-SD,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.08,Stove-med,0.86
1102A01148,1-SD,3-OT,DHW_300_Lpd,1.01,Dryer-low,0.00,Stove-high,0.85
1102A01151,1-SD,3-OT,DHW_200_Lpd,1.16,Dryer-low,0.60,Stove-med,0.89
1102A01156,1-SD,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.87,Stove-med,1.18
1102A01158,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-med,0.73,Stove-med,1.18
1102A01161,1-SD,3-OT,DHW_200_Lpd,1.05,Dryer-med,0.78,Stove-med,1.09
1102A01172,1-SD,3-OT,DHW_300_Lpd,0.92,Dryer-low,0.36,Stove-med,1.29
1102A01173,1-SD,3-OT,DHW_300_Lpd,0.96,Dryer-low,0.18,Stove-med,1.06
1102A01177,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,1.39,Stove-med,1.23
1102A01179,1-SD,3-OT,DHW_300_Lpd,0.88,Dryer-low,0.00,Stove-high,0.95
1102A01187,1-SD,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.53,Stove-med,1.01
1102A01194,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.74,Stove-med,0.86
1102A01199,1-SD,3-OT,DHW_300_Lpd,0.91,Dryer-med,0.74,Stove-med,1.12
1102A01202,1-SD,3-OT,DHW_200_Lpd,1.24,Dryer-low,0.68,Stove-med,1.18
1102A01220,1-SD,3-OT,DHW_200_Lpd,1.19,Dryer-low,0.25,Stove-med,1.20
1102A01229,1-SD,3-OT,DHW_200_Lpd,1.19,Dryer-low,0.12,Stove-med,1.10
1102A01241,1-SD,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.02,Stove-med,1.02
1102A01244,1-SD,3-OT,DHW_200_Lpd,1.06,Dryer-low,0.83,Stove-med,1.20
1103A01223,1-SD,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.00,Stove-med,0.82
1103A01438,1-SD,3-OT,DHW_200_Lpd,1.15,Dryer-low,0.19,Stove-med,0.98
1103A01465,1-SD,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.00,Stove-high,1.03
1103A01517,1-SD,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.31,Stove-med,1.01
1103A01538,1-SD,3-OT,DHW_200_Lpd,0.92,Dryer-med,1.15,Stove-med,1.22
1104A00003,1-SD,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.11,Stove-med,0.98
1104A00012,1-SD,3-OT,DHW_200_Lpd,1.18,Dryer-low,0.82,Stove-low,1.31
1104A00020,1-SD,3-OT,DHW_200_Lpd,1.02,Dryer-low,1.55,Stove-med,0.95
1104A00023,1-SD,3-OT,DHW_200_Lpd,1.04,Dryer-low,0.15,Stove-med,0.87
1104A00027,1-SD,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.53,Stove-high,1.01
1104A00028,1-SD,3-OT,DHW_200_Lpd,1.00,Dryer-med,0.96,Stove-med,1.22
1104A00034,1-SD,3-OT,DHW_300_Lpd,0.95,Dryer-low,0.03,Stove-low,1.06
1104A00039,1-SD,3-OT,DHW_200_Lpd,1.09,Dryer-low,0.15,Stove-med,0.87
1104A00057,1-SD,3-OT,DHW_200_Lpd,1.15,Dryer-low,0.41,Stove-med,1.14
1104A00127,1-SD,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.47,Stove-med,0.82
1104A00128,1-SD,3-OT,DHW_300_Lpd,0.88,Dryer-med,0.74,Stove-med,0.98
1104A00137,1-SD,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.34,Stove-med,0.86
1104A00138,1-SD,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.00,Stove-med,0.95
1104A00139,1-SD,3-OT,DHW_200_Lpd,1.11,Dryer-med,0.78,Stove-med,0.99
1104A00362,1-SD,3-OT,DHW_200_Lpd,1.23,Dryer-low,1.47,Stove-med,1.12
1104A00372,1-SD,3-OT,DHW_200_Lpd,1.23,Dryer-low,0.00,Stove-med,0.94
1104A00377,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.18,Stove-low,1.27
1104A00398,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-med,0.97,Stove-med,1.21
1104A00400,1-SD,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.05,Stove-low,1.30
1104A00411,1-SD,3-OT,DHW_200_Lpd,1.02,Dryer-low,0.35,Stove-med,1.08
1104A00419,1-SD,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.77,Stove-med,0.90
1104A00433,1-SD,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.00,Stove-med,0.93
1104A00435,1-SD,3-OT,DHW_300_Lpd,0.88,Dryer-low,1.42,Stove-med,1.11
1104A00436,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-low,0.71,Stove-med,0.87
1104A00456,1-SD,3-OT,DHW_200_Lpd,1.09,Dryer-med,1.09,Stove-med,0.98
1105A00117,1-SD,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.51,Stove-med,1.05
1105A00422,1-SD,3-OT,DHW_300_Lpd,0.89,Dryer-med,0.79,Stove-med,1.23
1105A00434,1-SD,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.12,Stove-med,0.84
1105A00437,1-SD,3-OT,DHW_200_Lpd,1.04,Dryer-low,0.48,Stove-med,1.20
1105A00438,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-med,0.92,Stove-med,1.33
1105A00477,1-SD,3-OT,DHW_200_Lpd,1.11,Dryer-low,0.14,Stove-med,0.98
1105A00493,1-SD,3-OT,DHW_200_Lpd,1.09,Dryer-low,0.73,Stove-med,0.89
1105A00503,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.73,Stove-med,1.03
1105A00510,1-SD,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.55,Stove-med,0.86
1105A00855,1-SD,3-OT,DHW_200_Lpd,1.00,Dryer-med,0.82,Stove-med,1.04
1105A00857,1-SD,3-OT,DHW_200_Lpd,1.18,Dryer-low,0.53,Stove-med,1.02
1105A00862,1-SD,3-OT,DHW_200_Lpd,1.24,Dryer-low,0.06,Stove-med,1.30
1105A00888,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-high,0.92,Stove-high,0.86
1105A00891,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,0.00,Stove-med,1.29
1105A00895,1-SD,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.41,Stove-med,0.93
1105A00901,1-SD,3-OT,DHW_300_Lpd,0.92,Dryer-med,1.05,Stove-high,0.92
1105A00908,1-SD,3-OT,DHW_300_Lpd,0.85,Dryer-med,0.81,Stove-high,0.97
1105A00909,1-SD,3-OT,DHW_200_Lpd,1.25,Dryer-low,0.19,Stove-med,0.88
1105A00922,1-SD,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.61,Stove-med,0.90
1105A00930,1-SD,3-OT,DHW_200_Lpd,0.97,Dryer-low,1.35,Stove-med,0.99
1105A00931,1-SD,3-OT,DHW_300_Lpd,0.90,Dryer-low,1.12,Stove-med,0.97
1105A00942,1-SD,3-OT,DHW_300_Lpd,1.07,Dryer-low,1.30,Stove-med,1.29
1105A00943,1-SD,3-OT,DHW_200_Lpd,1.18,Dryer-low,0.23,Stove-med,0.91
1105A00953,1-SD,3-OT,DHW_200_Lpd,1.20,Dryer-low,1.45,Stove-high,0.89
1105A00955,1-SD,3-OT,DHW_300_Lpd,0.85,Dryer-low,1.02,Stove-med,0.94
1105A00961,1-SD,3-OT,DHW_200_Lpd,0.90,Dryer-low,0.52,Stove-low,1.12
1105A00985,1-SD,3-OT,DHW_200_Lpd,1.21,Dryer-low,0.46,Stove-med,1.16
1105A00992,1-SD,3-OT,DHW_300_Lpd,0.91,Dryer-low,0.00,Stove-med,1.22
1105A00997,1-SD,3-OT,DHW_200_Lpd,1.12,Dryer-low,0.83,Stove-med,0.96
1105A01011,1-SD,3-OT,DHW_200_Lpd,0.92,Dryer-low,1.35,Stove-med,1.04
1105A01016,1-SD,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.37,Stove-med,0.82
1105A01035,1-SD,3-OT,DHW_200_Lpd,0.90,Dryer-low,0.21,Stove-low,1.31
1105A01037,1-SD,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.00,Stove-med,1.04
1105A01054,1-SD,3-OT,DHW_300_Lpd,0.90,Dryer-low,1.02,Stove-med,0.87
1105A01055,1-SD,3-OT,DHW_200_Lpd,1.11,Dryer-low,0.00,Stove-high,0.88
1105A01056,1-SD,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.00,Stove-med,0.84
1105A01076,1-SD,3-OT,DHW_200_Lpd,0.82,Dryer-low,1.28,Stove-med,1.05
1105A01084,1-SD,3-OT,DHW_200_Lpd,1.24,Dryer-low,0.22,Stove-med,0.89
1105A01088,1-SD,3-OT,DHW_300_Lpd,0.93,Dryer-low,0.67,Stove-med,1.21
1105A01091,1-SD,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.08,Stove-med,0.83
1105A01104,1-SD,3-OT,DHW_200_Lpd,1.03,Dryer-low,0.62,Stove-med,1.17
1107A00040,1-SD,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.30,Stove-low,1.26
1107A00138,1-SD,3-OT,DHW_200_Lpd,1.17,Dryer-low,0.62,Stove-high,0.96
1107A00156,1-SD,3-OT,DHW_200_Lpd,0.90,Dryer-low,0.05,Stove-low,1.17
1107A00162,1-SD,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.88,Stove-med,0.89
1107A00167,1-SD,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.77,Stove-high,0.93
1107A00175,1-SD,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.00,Stove-high,0.94
1107A00182,1-SD,3-OT,DHW_300_Lpd,0.94,Dryer-med,1.07,Stove-high,0.97
1107A00196,1-SD,3-OT,DHW_300_Lpd,0.88,Dryer-low,0.37,Stove-med,0.91
1107A00201,1-SD,3-OT,DHW_300_Lpd,0.84,Dryer-low,0.81,Stove-med,1.08
1107A00206,1-SD,3-OT,DHW_300_Lpd,0.92,Dryer-low,1.17,Stove-med,1.03
1107A00208,1-SD,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.21,Stove-low,1.27
1107A00209,1-SD,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.00,Stove-med,1.02
1107A00231,1-SD,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.44,Stove-high,1.06
1107A00236,1-SD,3-OT,DHW_200_Lpd,1.15,Dryer-med,0.73,Stove-med,1.21
1107A00347,1-SD,3-OT,DHW_200_Lpd,0.81,Dryer-low,1.07,Stove-med,1.19
1107A00640,1-SD,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.16,Stove-low,1.31
1107A00654,1-SD,3-OT,DHW_300_Lpd,1.01,Dryer-low,1.33,Stove-med,0.94
1107A00662,1-SD,3-OT,DHW_200_Lpd,0.77,Dryer-low,1.31,Stove-med,0.95
1107A00674,1-SD,3-OT,DHW_200_Lpd,1.19,Dryer-low,0.38,Stove-high,0.86
1107A00687,1-SD,3-OT,DHW_200_Lpd,0.81,Dryer-low,1.27,Stove-med,0.89
1107A00701,1-SD,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.22,Stove-med,0.95
1107A00703,1-SD,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.60,Stove-med,0.85
1107A00707,1-SD,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.35,Stove-med,0.84
1107A00708,1-SD,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.53,Stove-med,0.88
1107A00735,1-SD,3-OT,DHW_300_Lpd,0.85,Dryer-low,0.81,Stove-med,1.06
1107A00764,1-SD,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.41,Stove-med,1.02
1107A00771,1-SD,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.13,Stove-med,0.85
