Filename,hse_type,region,wndw_favourite_code
1164A00209.HDF,1-SD,3-OT,200002
1164A00211.HDF,2-DR,3-OT,200000
1164A00213.HDF,1-SD,3-OT,200024
1164A00214.HDF,1-SD,3-OT,200002
1164A00220.HDF,1-SD,3-OT,234004
1164A00224.HDF,1-SD,3-OT,200004
1164A00232.HDF,1-SD,3-OT,200022
1164A00242.HDF,1-SD,3-OT,200002
1164A00249.HDF,2-DR,3-OT,200002
1164A00256.HDF,1-SD,3-OT,200202
1164A00260.HDF,1-SD,3-OT,200002
1164A00266.HDF,2-DR,3-OT,200004
1164A00278.HDF,1-SD,3-OT,200004
1164A00283.HDF,1-SD,3-OT,200022
1164A00296.HDF,1-SD,3-OT,200004
1164A00300.HDF,1-SD,3-OT,200004
1164A00301.HDF,1-SD,3-OT,202002
1164A00305.HDF,2-DR,3-OT,200002
1165A00003.HDF,2-DR,3-OT,200002
1165A00175.HDF,1-SD,3-OT,301002
1165A00182.HDF,1-SD,3-OT,200004
1165A00185.HDF,2-DR,3-OT,200004
1165A00203.HDF,1-SD,3-OT,200004
1165A00204.HDF,1-SD,3-OT,200000
1165A00215.HDF,1-SD,3-OT,200002
1165A00228.HDF,1-SD,3-OT,202002
1165A00234.HDF,1-SD,3-OT,200002
1165A00242.HDF,1-SD,3-OT,200004
1166A00169.HDF,1-SD,3-OT,200004
1166A00173.HDF,1-SD,3-OT,234004
1166A00177.HDF,1-SD,3-OT,200002
1166A00182.HDF,1-SD,3-OT,200002
1166A00192.HDF,1-SD,3-OT,200002
1166A00197.HDF,1-SD,3-OT,234004
1166A00209.HDF,1-SD,3-OT,200002
1166A00219.HDF,1-SD,3-OT,200004
1166A00220.HDF,1-SD,3-OT,100032
1166A00221.HDF,1-SD,3-OT,234004
1166A00233.HDF,1-SD,3-OT,200002
1166A00234.HDF,1-SD,3-OT,200202
1166A00238.HDF,1-SD,3-OT,200002
1166A00239.HDF,1-SD,3-OT,234004
1166A00241.HDF,1-SD,3-OT,200002
1166A00280.HDF,1-SD,3-OT,200022
1166A00281.HDF,1-SD,3-OT,234004
1166A00291.HDF,1-SD,3-OT,200002
1166A00295.HDF,2-DR,3-OT,200004
1166A00298.HDF,2-DR,3-OT,200004
1166A00301.HDF,1-SD,3-OT,234004
1166A00311.HDF,1-SD,3-OT,234004
1166A00324.HDF,1-SD,3-OT,200002
1166A00339.HDF,1-SD,3-OT,200004
1166A00340.HDF,1-SD,3-OT,200045
1166A00341.HDF,1-SD,3-OT,200004
1166A00343.HDF,1-SD,3-OT,200002
1166A00346.HDF,1-SD,3-OT,234014
1166A00352.HDF,1-SD,3-OT,200004
1167A00005.HDF,1-SD,3-OT,200002
1167A00033.HDF,1-SD,3-OT,100004
1167A00064.HDF,1-SD,3-OT,200002
1167A00069.HDF,1-SD,3-OT,200002
1167A00085.HDF,1-SD,3-OT,200004
1167A00185.HDF,1-SD,3-OT,200004
1167A00209.HDF,1-SD,3-OT,200004
1167A00218.HDF,1-SD,3-OT,200004
1167A00224.HDF,1-SD,3-OT,200002
1167A00230.HDF,2-DR,3-OT,200002
1167A00235.HDF,1-SD,3-OT,200002
1167A00236.HDF,1-SD,3-OT,200002
1167A00237.HDF,1-SD,3-OT,200002
1167A00242.HDF,2-DR,3-OT,200202
1167A00256.HDF,1-SD,3-OT,200002
1167A00266.HDF,1-SD,3-OT,200004
1167A00273.HDF,1-SD,3-OT,200002
1167A00274.HDF,1-SD,3-OT,200004
1167A00286.HDF,1-SD,3-OT,200002
1167A00289.HDF,2-DR,3-OT,200002
1167A00311.HDF,1-SD,3-OT,200002
1167A00329.HDF,1-SD,3-OT,200004
1167A00332.HDF,1-SD,3-OT,200004
1167A00336.HDF,1-SD,3-OT,200202
1167A00347.HDF,1-SD,3-OT,200202
1167A00358.HDF,1-SD,3-OT,200002
1167A00375.HDF,1-SD,3-OT,200002
1167A00383.HDF,1-SD,3-OT,200002
1167A00427.HDF,1-SD,3-OT,200004
1167A00430.HDF,1-SD,3-OT,200004
1167A00443.HDF,1-SD,3-OT,200002
1167A00452.HDF,1-SD,3-OT,200002
1167A00458.HDF,1-SD,3-OT,200002
1167A00460.HDF,1-SD,3-OT,200002
1167A00461.HDF,1-SD,3-OT,200004
1167A00473.HDF,1-SD,3-OT,200002
1167A00474.HDF,1-SD,3-OT,200002
1167A00480.HDF,1-SD,3-OT,200002
1167A00483.HDF,1-SD,3-OT,200004
1168A00058.HDF,1-SD,3-OT,231004
1168A00081.HDF,2-DR,3-OT,200145
1168A00085.HDF,1-SD,3-OT,200004
1168A00088.HDF,1-SD,3-OT,200000
1168A00092.HDF,1-SD,3-OT,200002
1168A00097.HDF,1-SD,3-OT,202002
1168A00116.HDF,1-SD,3-OT,200022
1168A00129.HDF,1-SD,3-OT,200002
1168A00136.HDF,1-SD,3-OT,200002
1168A00152.HDF,1-SD,3-OT,200004
1168A00154.HDF,1-SD,3-OT,200004
1168A00155.HDF,1-SD,3-OT,200004
1169A00063.HDF,1-SD,3-OT,234004
1169A00078.HDF,1-SD,3-OT,200002
1169A00085.HDF,2-DR,3-OT,200002
1169A00094.HDF,1-SD,3-OT,200202
1169A00113.HDF,1-SD,3-OT,234004
1169A00116.HDF,1-SD,3-OT,200002
1169A00129.HDF,1-SD,3-OT,200000
1169A00133.HDF,1-SD,3-OT,234004
1169A00136.HDF,1-SD,3-OT,334002
1169A00150.HDF,1-SD,3-OT,202002
1169A00152.HDF,1-SD,3-OT,200004
1169A00158.HDF,1-SD,3-OT,200002
1169A00160.HDF,1-SD,3-OT,200002
1169A00163.HDF,1-SD,3-OT,200002
1169A00175.HDF,1-SD,3-OT,200000
1169A00181.HDF,1-SD,3-OT,200004
1169A00187.HDF,1-SD,3-OT,200004
1169A00203.HDF,1-SD,3-OT,200002
1169A00204.HDF,1-SD,3-OT,231004
1169A00212.HDF,1-SD,3-OT,200002
1169A00224.HDF,1-SD,3-OT,200000
1169A00244.HDF,1-SD,3-OT,234004
1169A00245.HDF,1-SD,3-OT,234004
1169A00247.HDF,1-SD,3-OT,200004
1169A00249.HDF,1-SD,3-OT,200004
1169A00253.HDF,1-SD,3-OT,200004
1169A00259.HDF,1-SD,3-OT,234004
1169A00261.HDF,1-SD,3-OT,200000
1169A00265.HDF,1-SD,3-OT,200002
1169A00266.HDF,1-SD,3-OT,200202
1169A00268.HDF,1-SD,3-OT,234004
1169A00274.HDF,1-SD,3-OT,200002
1169A00275.HDF,1-SD,3-OT,200004
1169A00277.HDF,2-DR,3-OT,200004
1169A00278.HDF,1-SD,3-OT,200004
1169A00286.HDF,1-SD,3-OT,234002
1169A00288.HDF,1-SD,3-OT,234004
1169A00294.HDF,1-SD,3-OT,200002
1170A00032.HDF,1-SD,3-OT,200004
1170A00042.HDF,2-DR,3-OT,200002
1170A00044.HDF,1-SD,3-OT,200004
1170A00075.HDF,1-SD,3-OT,234002
1170A00077.HDF,1-SD,3-OT,200002
1170A00083.HDF,1-SD,3-OT,231004
1170A00088.HDF,1-SD,3-OT,200004
1170A00091.HDF,1-SD,3-OT,200002
1170A00097.HDF,1-SD,3-OT,231004
1170A00107.HDF,1-SD,3-OT,200002
1170A00113.HDF,1-SD,3-OT,231004
1170A00126.HDF,1-SD,3-OT,231004
1170A00136.HDF,1-SD,3-OT,200000
1170A00137.HDF,1-SD,3-OT,234004
1170A00139.HDF,2-DR,3-OT,231004
1170A00142.HDF,1-SD,3-OT,200002
1170A00153.HDF,1-SD,3-OT,200002
1170A00171.HDF,1-SD,3-OT,200004
1170A00180.HDF,1-SD,3-OT,234004
1170A00181.HDF,1-SD,3-OT,200002
1170A00183.HDF,2-DR,3-OT,200004
1170A00185.HDF,1-SD,3-OT,234002
1170A00195.HDF,1-SD,3-OT,200002
1170A00197.HDF,1-SD,3-OT,200000
1170A00200.HDF,1-SD,3-OT,234004
1170A00205.HDF,1-SD,3-OT,234004
1170A00207.HDF,1-SD,3-OT,202002
1170A00209.HDF,1-SD,3-OT,200004
1170A00211.HDF,1-SD,3-OT,234002
1170A00215.HDF,1-SD,3-OT,234002
1170A00228.HDF,1-SD,3-OT,200002
1170A00237.HDF,2-DR,3-OT,200002
1170A00246.HDF,1-SD,3-OT,234004
1170A00248.HDF,1-SD,3-OT,234004
1170A00250.HDF,1-SD,3-OT,200002
1170A00256.HDF,1-SD,3-OT,231004
1170A00270.HDF,2-DR,3-OT,200002
1170A00271.HDF,1-SD,3-OT,200004
1170A00273.HDF,1-SD,3-OT,202002
1171A00029.HDF,2-DR,3-OT,200004
1171A00154.HDF,1-SD,3-OT,200004
1171A00156.HDF,2-DR,3-OT,200000
1171A00157.HDF,2-DR,3-OT,200000
1171A00169.HDF,2-DR,3-OT,200000
1171A00172.HDF,2-DR,3-OT,200000
1171A00173.HDF,1-SD,3-OT,200000
1171A00183.HDF,2-DR,3-OT,200000
1171A00186.HDF,1-SD,3-OT,200004
1171A00203.HDF,1-SD,3-OT,200000
1171A00211.HDF,2-DR,3-OT,200000
1171A00222.HDF,2-DR,3-OT,200004
1171A00223.HDF,2-DR,3-OT,200000
1171A00232.HDF,2-DR,3-OT,200002
1171A00237.HDF,2-DR,3-OT,200000
1171A00238.HDF,2-DR,3-OT,200000
1171A00242.HDF,2-DR,3-OT,200000
1171A00245.HDF,1-SD,3-OT,200022
1171A00301.HDF,1-SD,3-OT,200000
1171A00303.HDF,2-DR,3-OT,200004
1171A00304.HDF,1-SD,3-OT,200000
1171A00308.HDF,1-SD,3-OT,200000
1171A00317.HDF,2-DR,3-OT,200000
1171A00329.HDF,1-SD,3-OT,200000
1171A00334.HDF,1-SD,3-OT,200020
1171A00341.HDF,2-DR,3-OT,200000
1171A00356.HDF,2-DR,3-OT,200000
1171A00358.HDF,1-SD,3-OT,200002
1171A00364.HDF,2-DR,3-OT,200002
1171A00367.HDF,2-DR,3-OT,200004
1171A00381.HDF,2-DR,3-OT,200000
1171A00392.HDF,2-DR,3-OT,200000
1171A00395.HDF,1-SD,3-OT,234002
1171A00405.HDF,1-SD,3-OT,200002
1171A00410.HDF,2-DR,3-OT,200004
1171A00421.HDF,1-SD,3-OT,200002
1171A00424.HDF,1-SD,3-OT,200002
1171A00425.HDF,1-SD,3-OT,200002
1171A00428.HDF,1-SD,3-OT,200002
1171A00431.HDF,1-SD,3-OT,234004
1171A00451.HDF,2-DR,3-OT,100002
1171A00456.HDF,1-SD,3-OT,200000
1171A00462.HDF,2-DR,3-OT,200000
1171A00469.HDF,1-SD,3-OT,200002
1171A00472.HDF,1-SD,3-OT,200202
1171A00475.HDF,1-SD,3-OT,200002
1171A00531.HDF,1-SD,3-OT,200000
1171A00536.HDF,2-DR,3-OT,200002
1171A00540.HDF,1-SD,3-OT,200004
1171A00542.HDF,1-SD,3-OT,200002
1171A00554.HDF,2-DR,3-OT,200202
1171A00568.HDF,1-SD,3-OT,200002
1171A00575.HDF,1-SD,3-OT,200002
1171A00598.HDF,1-SD,3-OT,200202
1171A00619.HDF,2-DR,3-OT,200004
1171A00622.HDF,2-DR,3-OT,200000
1171A00646.HDF,2-DR,3-OT,200000
1171A00650.HDF,2-DR,3-OT,234004
1172A00029.HDF,1-SD,3-OT,200022
1172A00071.HDF,2-DR,3-OT,200002
1172A00076.HDF,1-SD,3-OT,200002
1172A00081.HDF,1-SD,3-OT,200002
1172A00091.HDF,2-DR,3-OT,202022
1173A00092.HDF,1-SD,3-OT,200004
1173A00112.HDF,1-SD,3-OT,200004
1173A00115.HDF,1-SD,3-OT,200004
1173A00120.HDF,2-DR,3-OT,200002
1173A00143.HDF,1-SD,3-OT,200004
1173A00149.HDF,1-SD,3-OT,200002
1173A00151.HDF,1-SD,3-OT,200002
1173A00161.HDF,1-SD,3-OT,200000
1173A00162.HDF,1-SD,3-OT,200002
1173A00164.HDF,1-SD,3-OT,200004
1173A00170.HDF,1-SD,3-OT,200002
1173A00176.HDF,1-SD,3-OT,200000
1173A00181.HDF,1-SD,3-OT,200000
1173A00188.HDF,2-DR,3-OT,200002
1173A00195.HDF,1-SD,3-OT,200000
1173A00201.HDF,2-DR,3-OT,200000
1173A00202.HDF,2-DR,3-OT,200000
1173A00203.HDF,2-DR,3-OT,200000
1173A00211.HDF,1-SD,3-OT,200002
1173A00212.HDF,1-SD,3-OT,200002
1173A00220.HDF,1-SD,3-OT,200004
1173A00224.HDF,1-SD,3-OT,200000
1173A00246.HDF,2-DR,3-OT,200000
1173A00248.HDF,2-DR,3-OT,200004
1173A00249.HDF,2-DR,3-OT,200004
1174A00025.HDF,1-SD,3-OT,200004
1174A00115.HDF,1-SD,3-OT,200002
1174A00120.HDF,1-SD,3-OT,200004
1174A00125.HDF,1-SD,3-OT,200002
1174A00132.HDF,1-SD,3-OT,200004
1174A00149.HDF,1-SD,3-OT,200004
1174A00157.HDF,1-SD,3-OT,200004
1174A00164.HDF,1-SD,3-OT,200004
1174A00165.HDF,1-SD,3-OT,200000
1174A00175.HDF,1-SD,3-OT,200002
1174A00178.HDF,1-SD,3-OT,200000
1174A00193.HDF,1-SD,3-OT,200004
1174A00214.HDF,1-SD,3-OT,200002
1174A00216.HDF,1-SD,3-OT,200004
1174A00217.HDF,1-SD,3-OT,200002
1174A00222.HDF,1-SD,3-OT,200002
1174A00223.HDF,1-SD,3-OT,200004
1174A00228.HDF,1-SD,3-OT,200004
1174A00238.HDF,2-DR,3-OT,200004
1174A00250.HDF,1-SD,3-OT,200002
1174A00279.HDF,1-SD,3-OT,200002
1174A00282.HDF,1-SD,3-OT,200004
1174A00298.HDF,1-SD,3-OT,100002
1174A00308.HDF,2-DR,3-OT,200002
1174A00314.HDF,1-SD,3-OT,200004
1174A00335.HDF,1-SD,3-OT,200004
1174A00338.HDF,1-SD,3-OT,200004
1174A00343.HDF,1-SD,3-OT,200004
1174A00379.HDF,1-SD,3-OT,200004
1174A00390.HDF,1-SD,3-OT,100002
1174A00393.HDF,1-SD,3-OT,200004
1174A00398.HDF,1-SD,3-OT,200002
1174A00400.HDF,1-SD,3-OT,200004
1174A00414.HDF,1-SD,3-OT,200004
1174A00415.HDF,1-SD,3-OT,200004
1174A00417.HDF,1-SD,3-OT,200202
1174A00427.HDF,1-SD,3-OT,200004
1174A00442.HDF,1-SD,3-OT,200002
1174A00443.HDF,1-SD,3-OT,200002
1174A00445.HDF,1-SD,3-OT,200002
1174A00448.HDF,1-SD,3-OT,200002
1174A00451.HDF,1-SD,3-OT,200004
1174A00452.HDF,1-SD,3-OT,200004
1174A00466.HDF,1-SD,3-OT,200002
1174A00474.HDF,1-SD,3-OT,202002
1174A00482.HDF,1-SD,3-OT,200004
1174A00485.HDF,1-SD,3-OT,200004
1174A00492.HDF,1-SD,3-OT,200004
1174A00497.HDF,1-SD,3-OT,200002
1174A00503.HDF,1-SD,3-OT,200004
1174A00506.HDF,2-DR,3-OT,200002
1174A00507.HDF,2-DR,3-OT,200002
1174A00508.HDF,2-DR,3-OT,234004
1174A00521.HDF,1-SD,3-OT,200004
1174A00522.HDF,1-SD,3-OT,202002
1175A00078.HDF,1-SD,3-OT,234004
1175A00087.HDF,2-DR,3-OT,234004
1175A00107.HDF,1-SD,3-OT,200002
1175A00148.HDF,1-SD,3-OT,234004
1175A00160.HDF,1-SD,3-OT,200202
1175A00162.HDF,1-SD,3-OT,202002
1175A00165.HDF,1-SD,3-OT,200002
1175A00174.HDF,1-SD,3-OT,200002
1175A00177.HDF,1-SD,3-OT,200002
1175A00178.HDF,1-SD,3-OT,200002
1175A00179.HDF,1-SD,3-OT,200202
1175A00182.HDF,1-SD,3-OT,200000
1175A00184.HDF,1-SD,3-OT,334002
1175A00188.HDF,1-SD,3-OT,200002
1175A00200.HDF,1-SD,3-OT,200002
1175A00201.HDF,1-SD,3-OT,200202
1175A00206.HDF,1-SD,3-OT,234004
1175A00209.HDF,1-SD,3-OT,200002
1175A00213.HDF,1-SD,3-OT,200000
1175A00214.HDF,1-SD,3-OT,200002
1175A00221.HDF,1-SD,3-OT,200202
1175A00227.HDF,1-SD,3-OT,200202
1175A00230.HDF,1-SD,3-OT,200002
1175A00243.HDF,1-SD,3-OT,200002
1175A00250.HDF,1-SD,3-OT,200202
1175A00251.HDF,1-SD,3-OT,200000
1175A00253.HDF,1-SD,3-OT,200000
1175A00255.HDF,1-SD,3-OT,200000
1175A00262.HDF,1-SD,3-OT,200002
1175A00264.HDF,1-SD,3-OT,234002
1175A00273.HDF,1-SD,3-OT,301002
1175A00294.HDF,1-SD,3-OT,200002
1175A00297.HDF,1-SD,3-OT,334002
1175A00298.HDF,1-SD,3-OT,200002
1175A00306.HDF,1-SD,3-OT,200002
1175A00321.HDF,1-SD,3-OT,200202
1175A00324.HDF,1-SD,3-OT,234004
1175A00336.HDF,1-SD,3-OT,234004
1175A00341.HDF,1-SD,3-OT,200002
1175A00361.HDF,1-SD,3-OT,200002
1175A00381.HDF,1-SD,3-OT,200002
1175A00386.HDF,1-SD,3-OT,200002
1175A00397.HDF,1-SD,3-OT,334004
1175A00405.HDF,1-SD,3-OT,200002
1175A00409.HDF,2-DR,3-OT,200000
1175A00423.HDF,1-SD,3-OT,200002
1175A00428.HDF,1-SD,3-OT,200000
1175A00429.HDF,1-SD,3-OT,301002
1175A00438.HDF,1-SD,3-OT,200000
1175A00446.HDF,1-SD,3-OT,202002
1175A00447.HDF,1-SD,3-OT,200000
1175A00457.HDF,2-DR,3-OT,234004
1175A00464.HDF,1-SD,3-OT,234004
1175A00465.HDF,1-SD,3-OT,234004
1175A00466.HDF,1-SD,3-OT,334004
1175A00467.HDF,1-SD,3-OT,334004
1175A00480.HDF,1-SD,3-OT,200002
1175A00481.HDF,1-SD,3-OT,234002
1175A00482.HDF,2-DR,3-OT,200000
1175A00487.HDF,1-SD,3-OT,234004
1175A00503.HDF,1-SD,3-OT,200002
1175A00513.HDF,1-SD,3-OT,301002
1175A00516.HDF,1-SD,3-OT,200000
1175A00518.HDF,1-SD,3-OT,234004
1175A00519.HDF,2-DR,3-OT,202002
1175A00520.HDF,2-DR,3-OT,234004
1175A00523.HDF,1-SD,3-OT,234004
1175A00528.HDF,2-DR,3-OT,200000
1175A00532.HDF,1-SD,3-OT,200202
1175A00558.HDF,1-SD,3-OT,200002
1175A00560.HDF,1-SD,3-OT,200002
1175A00566.HDF,2-DR,3-OT,234002
1177A00073.HDF,1-SD,3-OT,200002
1177A00078.HDF,1-SD,3-OT,200040
1177A00089.HDF,1-SD,3-OT,234004
1177A00096.HDF,1-SD,3-OT,200002
1177A00099.HDF,1-SD,3-OT,200002
1177A00101.HDF,1-SD,3-OT,200002
1177A00105.HDF,1-SD,3-OT,200002
1177A00106.HDF,1-SD,3-OT,200002
1177A00107.HDF,1-SD,3-OT,200004
1177A00108.HDF,1-SD,3-OT,231004
1177A00110.HDF,1-SD,3-OT,224224
1177A00118.HDF,1-SD,3-OT,200002
1177A00134.HDF,1-SD,3-OT,202002
1177A00135.HDF,1-SD,3-OT,200002
1177A00136.HDF,1-SD,3-OT,200002
1177A00143.HDF,1-SD,3-OT,200022
1177A00156.HDF,1-SD,3-OT,231004
1177A00158.HDF,1-SD,3-OT,200002
1177A00159.HDF,1-SD,3-OT,202002
1177A00160.HDF,1-SD,3-OT,200022
1177A00161.HDF,1-SD,3-OT,200002
1177A00162.HDF,1-SD,3-OT,200004
1177A00164.HDF,1-SD,3-OT,200004
1177A00177.HDF,1-SD,3-OT,200004
1177A00182.HDF,1-SD,3-OT,200002
1177A00185.HDF,1-SD,3-OT,200002
1178A00018.HDF,2-DR,3-OT,200000
1178A00057.HDF,1-SD,3-OT,200000
1178A00069.HDF,1-SD,3-OT,234004
1178A00111.HDF,2-DR,3-OT,200000
1178A00112.HDF,1-SD,3-OT,234004
1178A00114.HDF,2-DR,3-OT,210224
1178A00151.HDF,1-SD,3-OT,200002
1178A00159.HDF,1-SD,3-OT,200202
1178A00160.HDF,1-SD,3-OT,200002
1178A00176.HDF,1-SD,3-OT,200002
1178A00178.HDF,1-SD,3-OT,234004
1178A00189.HDF,1-SD,3-OT,234024
1178A00193.HDF,1-SD,3-OT,200002
1178A00211.HDF,2-DR,3-OT,234004
1178A00213.HDF,2-DR,3-OT,200004
1178A00221.HDF,1-SD,3-OT,200022
1178A00226.HDF,1-SD,3-OT,200002
1178A00231.HDF,1-SD,3-OT,200002
1178A00233.HDF,1-SD,3-OT,200002
1178A00235.HDF,1-SD,3-OT,200034
1178A00238.HDF,2-DR,3-OT,200004
1178A00245.HDF,1-SD,3-OT,200022
1178A00246.HDF,1-SD,3-OT,200002
1178A00288.HDF,1-SD,3-OT,200000
1178A00291.HDF,1-SD,3-OT,234004
1178A00292.HDF,1-SD,3-OT,200002
1178A00296.HDF,1-SD,3-OT,200002
1178A00299.HDF,1-SD,3-OT,200002
1178A00300.HDF,2-DR,3-OT,234004
1178A00308.HDF,2-DR,3-OT,234004
1178A00309.HDF,1-SD,3-OT,200002
1178A00318.HDF,1-SD,3-OT,200002
1178A00329.HDF,1-SD,3-OT,200002
1178A00332.HDF,1-SD,3-OT,200002
1178A00335.HDF,1-SD,3-OT,234004
1178A00336.HDF,1-SD,3-OT,200004
1178A00346.HDF,1-SD,3-OT,200002
1178A00348.HDF,1-SD,3-OT,231004
1178A00349.HDF,1-SD,3-OT,200002
1178A00350.HDF,2-DR,3-OT,200004
1178A00381.HDF,1-SD,3-OT,234002
1178A00383.HDF,1-SD,3-OT,200022
1178A00386.HDF,1-SD,3-OT,200002
1178A00409.HDF,2-DR,3-OT,200004
1178A00411.HDF,2-DR,3-OT,200004
1178A00417.HDF,1-SD,3-OT,200002
1178A00418.HDF,1-SD,3-OT,200202
1178A00421.HDF,1-SD,3-OT,231002
1178A00423.HDF,1-SD,3-OT,234004
1178A00425.HDF,1-SD,3-OT,200004
1178A00426.HDF,1-SD,3-OT,200004
1178A00438.HDF,1-SD,3-OT,200002
1178A00440.HDF,2-DR,3-OT,200000
1178A00454.HDF,1-SD,3-OT,200002
1178A00470.HDF,1-SD,3-OT,200004
1178A00471.HDF,1-SD,3-OT,200002
1178A00474.HDF,1-SD,3-OT,200004
1178A00478.HDF,1-SD,3-OT,200002
1178A00479.HDF,1-SD,3-OT,231004
1178A00481.HDF,1-SD,3-OT,200004
1178A00485.HDF,2-DR,3-OT,200002
1178A00487.HDF,1-SD,3-OT,231022
1178A00489.HDF,1-SD,3-OT,200002
1178A00490.HDF,1-SD,3-OT,231004
1178A00501.HDF,1-SD,3-OT,200000
1178A00503.HDF,1-SD,3-OT,200004
1178A00505.HDF,1-SD,3-OT,234004
1178A00507.HDF,2-DR,3-OT,200004
1178A00515.HDF,1-SD,3-OT,200002
1178A00519.HDF,1-SD,3-OT,200002
1178A00522.HDF,1-SD,3-OT,200002
1178A00529.HDF,2-DR,3-OT,200004
1178A00533.HDF,1-SD,3-OT,200002
1178A00538.HDF,1-SD,3-OT,200002
1178A00539.HDF,1-SD,3-OT,200002
1178A00543.HDF,1-SD,3-OT,200002
1178A00545.HDF,1-SD,3-OT,100002
1178A00546.HDF,1-SD,3-OT,234004
1178A00553.HDF,1-SD,3-OT,200202
1178A00558.HDF,1-SD,3-OT,200004
1178A00562.HDF,1-SD,3-OT,200004
1178A00563.HDF,1-SD,3-OT,200002
1178A00564.HDF,1-SD,3-OT,200002
1178A00568.HDF,1-SD,3-OT,200002
1178A00582.HDF,1-SD,3-OT,231004
1178A00591.HDF,1-SD,3-OT,200004
1178A00595.HDF,1-SD,3-OT,200002
1178A00598.HDF,1-SD,3-OT,231004
1178A00604.HDF,1-SD,3-OT,231004
1178A00606.HDF,1-SD,3-OT,200002
1179A00006.HDF,2-DR,3-OT,200000
1179A00016.HDF,1-SD,3-OT,200002
1179A00030.HDF,2-DR,3-OT,200002
1179A00061.HDF,2-DR,3-OT,200002
1179A00118.HDF,1-SD,3-OT,200002
1179A00139.HDF,1-SD,3-OT,231024
1179A00140.HDF,1-SD,3-OT,200024
1179A00141.HDF,1-SD,3-OT,200002
1179A00156.HDF,1-SD,3-OT,200002
1179A00157.HDF,1-SD,3-OT,234024
1179A00162.HDF,1-SD,3-OT,200002
1179A00163.HDF,1-SD,3-OT,200002
1179A00164.HDF,1-SD,3-OT,200004
1179A00167.HDF,1-SD,3-OT,200002
1179A00168.HDF,1-SD,3-OT,200022
1179A00179.HDF,1-SD,3-OT,234024
1179A00183.HDF,1-SD,3-OT,200002
1179A00188.HDF,1-SD,3-OT,234004
1179A00194.HDF,1-SD,3-OT,234004
1179A00197.HDF,1-SD,3-OT,200002
1179A00204.HDF,2-DR,3-OT,234004
1179A00209.HDF,1-SD,3-OT,200004
1179A00215.HDF,1-SD,3-OT,200000
1179A00227.HDF,1-SD,3-OT,234004
1179A00235.HDF,1-SD,3-OT,200024
1179A00237.HDF,1-SD,3-OT,234004
1179A00255.HDF,1-SD,3-OT,200004
1179A00257.HDF,1-SD,3-OT,200004
1179A00259.HDF,1-SD,3-OT,231004
1179A00272.HDF,1-SD,3-OT,200002
1179A00291.HDF,1-SD,3-OT,200004
1179A00293.HDF,1-SD,3-OT,200002
1179A00301.HDF,1-SD,3-OT,200000
1179A00316.HDF,1-SD,3-OT,200024
1179A00322.HDF,1-SD,3-OT,200002
1179A00323.HDF,1-SD,3-OT,200202
1179A00326.HDF,1-SD,3-OT,234004
1179A00330.HDF,1-SD,3-OT,200002
1179A00332.HDF,1-SD,3-OT,200004
1179A00336.HDF,1-SD,3-OT,234004
1179A00337.HDF,1-SD,3-OT,200004
1179A00346.HDF,2-DR,3-OT,234004
1179A00351.HDF,1-SD,3-OT,200002
1179A00355.HDF,1-SD,3-OT,200004
1179A00366.HDF,1-SD,3-OT,234004
1179A00370.HDF,1-SD,3-OT,200002
1179A00372.HDF,1-SD,3-OT,200002
1179A00373.HDF,1-SD,3-OT,231004
1179A00375.HDF,2-DR,3-OT,200002
1179A00378.HDF,1-SD,3-OT,200002
1179A00381.HDF,1-SD,3-OT,234002
1179A00389.HDF,1-SD,3-OT,231004
1179A00394.HDF,1-SD,3-OT,200000
1179A00397.HDF,2-DR,3-OT,200004
1179A00400.HDF,1-SD,3-OT,200002
1179A00401.HDF,1-SD,3-OT,201002
1179A00403.HDF,1-SD,3-OT,234004
1179A00404.HDF,1-SD,3-OT,202004
1179A00405.HDF,1-SD,3-OT,200002
1179A00409.HDF,1-SD,3-OT,201002
1179A00413.HDF,2-DR,3-OT,200000
1179A00433.HDF,1-SD,3-OT,202002
1179A00436.HDF,1-SD,3-OT,200004
1179A00442.HDF,1-SD,3-OT,200202
1179A00457.HDF,1-SD,3-OT,234024
1179A00464.HDF,1-SD,3-OT,200002
1179A00480.HDF,1-SD,3-OT,202002
1179A00489.HDF,1-SD,3-OT,202002
1179A00492.HDF,1-SD,3-OT,200004
1179A00494.HDF,1-SD,3-OT,200002
1179A00500.HDF,2-DR,3-OT,200002
1179A00501.HDF,1-SD,3-OT,200004
1179A00504.HDF,1-SD,3-OT,200004
1179A00513.HDF,1-SD,3-OT,200002
1179A00515.HDF,1-SD,3-OT,200002
1179A00517.HDF,2-DR,3-OT,234004
1179A00526.HDF,1-SD,3-OT,200004
1179A00534.HDF,1-SD,3-OT,200024
1179A00536.HDF,1-SD,3-OT,200002
1179A00537.HDF,1-SD,3-OT,200004
1179A00538.HDF,1-SD,3-OT,234004
1179A00541.HDF,1-SD,3-OT,200004
1179A00545.HDF,2-DR,3-OT,231024
1179A00547.HDF,1-SD,3-OT,200024
1179A00549.HDF,2-DR,3-OT,200002
1179A00550.HDF,1-SD,3-OT,200002
1179A00564.HDF,1-SD,3-OT,234004
1179A00565.HDF,1-SD,3-OT,200004
1179A00568.HDF,1-SD,3-OT,200004
1179A00577.HDF,1-SD,3-OT,200002
1179A00582.HDF,1-SD,3-OT,200002
