*header,File_name,Shared_system,Number_of_tanks,Tank_age,Tank_size,Tank_blanket,Pipe_insulation,Low_flow_shower_head,Tap_attachment_aerator,NN_DHW_System_Efficiency,Ground_Temp,Clothes_Washer,Dishwasher,Num_of_Children,Num_of_Adults,Income,Dwelling_Type,Ownership,Rural_Suburb_Urban
*unit,-,presence,count,years,L,presence,presence,count,count,decimal form,C,loads/week,loads/week,count,count,$1000's/yr,SD=1 DR=0,1=owner; 0=renter,<=15k;15k-100k;>=100k
*data,2266A00335.HDF,0,1,8,272,1,0,0,0,0.824,8.5,6,0,0,1,70.9,0,1,3
*data,2266A00335.HDF.No-Dryer,0,1,8,272,1,0,0,0,0.824,8.5,6,0,0,1,70.9,0,1,3
*data,2266A00375.HDF,1,1,18,181,0,1,0,2,0.554,8.5,4,0,1,2,25,0,1,3
*data,2266A00375.HDF.No-Dryer,1,1,18,181,0,1,0,2,0.554,8.5,4,0,1,2,25,0,1,3
*data,2266A00389.HDF,0,1,4.5,272,1,1,2,0,0.824,8.5,4,4,2,1,70.9,0,0,2
*data,2266A00389.HDF.No-Dryer,0,1,4.5,272,1,1,2,0,0.824,8.5,4,4,2,1,70.9,0,0,2
*data,2266A00436.HDF,0,1,2,227,0,0,0,0,0.554,8.5,4,0,1,1,58.4,0,1,3
*data,2266A00436.HDF.No-Dryer,0,1,2,227,0,0,0,0,0.554,8.5,4,0,1,1,58.4,0,1,3
*data,2266A00488.HDF,0,1,2,181,1,0,0,2,0.554,8.5,6,4,0,1,70.9,0,1,3
*data,2266A00488.HDF.No-Dryer,0,1,2,181,1,0,0,2,0.554,8.5,6,4,0,1,70.9,0,1,3
*data,2266A00517.HDF,0,1,8,181,0,1,0,0,0.554,8.5,4,0,0,2,70.9,0,1,2
*data,2266A00517.HDF.No-Dryer,0,1,8,181,0,1,0,0,0.554,8.5,4,0,0,2,70.9,0,1,2
*data,2266A00555.HDF,0,1,4.5,227,0,1,0,2,0.554,8.5,4,0,0,2,70.9,0,1,3
*data,2266A00555.HDF.No-Dryer,0,1,4.5,227,0,1,0,2,0.554,8.5,4,0,0,2,70.9,0,1,3
*data,2266A00569.HDF,0,1,8,181,0,0,2,0,0.824,8.5,6,0,1,1,70.9,0,0,3
*data,2266A00569.HDF.No-Dryer,0,1,8,181,0,0,2,0,0.824,8.5,6,0,1,1,70.9,0,0,3
*data,2266A00591.HDF,0,1,2,181,0,0,2,0,0.824,8.5,4,0,2,2,70.9,0,0,3
*data,2266A00591.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.824,8.5,4,0,2,2,70.9,0,0,3
*data,2266A00595.HDF,0,1,4.5,181,0,0,0,0,0.554,8.5,4,6,0,2,70.9,0,1,3
*data,2266A00595.HDF.No-Dryer,0,1,4.5,181,0,0,0,0,0.554,8.5,4,6,0,2,70.9,0,1,3
*data,2266A00631.HDF,1,1,2,181,0,0,2,0,0.554,8.5,1.5,1.5,2,2,70.9,0,1,3
*data,2266A00631.HDF.No-Dryer,1,1,2,181,0,0,2,0,0.554,8.5,1.5,1.5,2,2,70.9,0,1,3
*data,2266A00669.HDF,0,1,13,272,0,1,2,0,0.554,8.5,6,1.5,0,2,58.4,0,0,3
*data,2266A00669.HDF.No-Dryer,0,1,13,272,0,1,2,0,0.554,8.5,6,1.5,0,2,58.4,0,0,3
*data,2270A00019.HDF,0,1,18,227,1,1,0,2,0.554,8.5,4,1.5,0,1,12.5,0,1,3
*data,2270A00019.HDF.No-Dryer,0,1,18,227,1,1,0,2,0.554,8.5,4,1.5,0,1,12.5,0,1,3
*data,2270A00031.HDF,0,1,4.5,181,1,0,2,2,0.554,8.5,1.5,0,0,2,41.7,0,0,3
*data,2270A00031.HDF.No-Dryer,0,1,4.5,181,1,0,2,2,0.554,8.5,1.5,0,0,2,41.7,0,0,3
*data,2270A00080.HDF,0,1,18,181,0,1,2,2,0.554,8.5,4,0,0,1,70.9,0,1,3
*data,2270A00080.HDF.No-Dryer,0,1,18,181,0,1,2,2,0.554,8.5,4,0,0,1,70.9,0,1,3
*data,2270A00087.HDF,0,1,13,272,0,1,2,0,0.824,8.5,4,0,0,1,41.7,0,0,3
*data,2270A00087.HDF.No-Dryer,0,1,13,272,0,1,2,0,0.824,8.5,4,0,0,1,41.7,0,0,3
*data,2271A00080.HDF,0,1,4.5,181,1,0,0,0,0.554,6.9,1.5,4,2,1,25,0,1,3
*data,2271A00080.HDF.No-Dryer,0,1,4.5,181,1,0,0,0,0.554,6.9,1.5,4,2,1,25,0,1,3
*data,2272A00159.HDF,0,1,8,181,1,1,2,0,0.554,8.5,4,0,0,1,70.9,0,1,3
*data,2272A00159.HDF.No-Dryer,0,1,8,181,1,1,2,0,0.554,8.5,4,0,0,1,70.9,0,1,3
*data,2273A00364.HDF,0,1,8,272,1,0,0,0,0.554,8.5,1.5,0,2,1,70.9,0,0,3
*data,2273A00364.HDF.No-Dryer,0,1,8,272,1,0,0,0,0.554,8.5,1.5,0,2,1,70.9,0,0,3
*data,2273A00413.HDF,0,1,13,181,0,0,2,2,0.554,8.5,1.5,0,0,2,70.9,0,1,3
*data,2273A00413.HDF.No-Dryer,0,1,13,181,0,0,2,2,0.554,8.5,1.5,0,0,2,70.9,0,1,3
*data,2273A00443.HDF,0,1,8,181,1,0,2,2,0.554,8.5,6,1.5,0,2,70.9,0,0,3
*data,2273A00443.HDF.No-Dryer,0,1,8,181,1,0,2,2,0.554,8.5,6,1.5,0,2,70.9,0,0,3
*data,2273A00790.HDF,0,1,2,181,0,0,2,2,0.554,8.5,1.5,4,0,2,70.9,0,1,3
*data,2273A00790.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,8.5,1.5,4,0,2,70.9,0,1,3
*data,2273A01037.HDF,0,1,2,272,1,0,0,0,0.554,8.5,6,0,0,4,70.9,0,0,3
*data,2273A01037.HDF.No-Dryer,0,1,2,272,1,0,0,0,0.554,8.5,6,0,0,4,70.9,0,0,3
*data,2275A00236.HDF,0,1,2,181,0,0,0,2,0.554,8.5,4,0,3,2,70.9,0,0,3
*data,2275A00236.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.554,8.5,4,0,3,2,70.9,0,0,3
*data,2276A00003.HDF,0,1,4.5,272,1,1,0,2,0.554,8.5,6,4,0,2,70.9,0,1,3
*data,2276A00003.HDF.No-Dryer,0,1,4.5,272,1,1,0,2,0.554,8.5,6,4,0,2,70.9,0,1,3
*data,2277A00074.HDF,0,1,4.5,181,0,0,0,0,0.554,8.5,1.5,0,0,1,70.9,0,1,3
*data,2277A00074.HDF.No-Dryer,0,1,4.5,181,0,0,0,0,0.554,8.5,1.5,0,0,1,70.9,0,1,3
*data,2278A00019.HDF,0,1,2,181,0,1,2,2,0.554,8.5,1.5,1.5,0,2,58.4,0,1,3
*data,2278A00019.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.554,8.5,1.5,1.5,0,2,58.4,0,1,3
*data,2279A00035.HDF,0,1,8,181,0,1,2,0,0.554,6.9,1.5,0,2,2,70.9,0,1,3
*data,2279A00035.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,6.9,1.5,0,2,2,70.9,0,1,3
*data,2279A00053.HDF,0,1,4.5,272,1,0,2,0,0.554,6.9,6,4,0,1,41.7,0,1,3
*data,2279A00053.HDF.No-Dryer,0,1,4.5,272,1,0,2,0,0.554,6.9,6,4,0,1,41.7,0,1,3
*data,2279A00057.HDF,0,1,2,272,0,0,2,0,0.824,6.9,6,0,2,2,41.7,0,1,3
*data,2279A00057.HDF.No-Dryer,0,1,2,272,0,0,2,0,0.824,6.9,6,0,2,2,41.7,0,1,3
*data,2279A00153.HDF,0,1,13,181,0,1,0,2,0.554,6.9,6,6,0,1,12.5,0,1,3
*data,2279A00153.HDF.No-Dryer,0,1,13,181,0,1,0,2,0.554,6.9,6,6,0,1,12.5,0,1,3
*data,2279A00154.HDF,0,1,2,181,0,1,2,0,0.554,6.9,4,1.5,3,2,25,0,1,3
*data,2279A00154.HDF.No-Dryer,0,1,2,181,0,1,2,0,0.554,6.9,4,1.5,3,2,25,0,1,3
*data,2279A00156.HDF,0,1,2,181,0,0,0,2,0.554,6.9,4,1.5,0,1,58.4,0,0,3
*data,2279A00156.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.554,6.9,4,1.5,0,1,58.4,0,0,3
*data,2279A00180.HDF,0,1,8,136,0,0,0,2,0.554,6.9,4,4,0,1,70.9,0,1,2
*data,2279A00180.HDF.No-Dryer,0,1,8,136,0,0,0,2,0.554,6.9,4,4,0,1,70.9,0,1,2
*data,2279A00190.HDF,0,1,4.5,227,0,0,2,2,0.554,6.9,1.5,0,0,1,70.9,0,1,2
*data,2279A00190.HDF.No-Dryer,0,1,4.5,227,0,0,2,2,0.554,6.9,1.5,0,0,1,70.9,0,1,2
*data,2279A00200.HDF,0,1,13,272,0,0,0,2,0.554,6.9,1.5,0,2,2,58.4,0,0,3
*data,2279A00200.HDF.No-Dryer,0,1,13,272,0,0,0,2,0.554,6.9,1.5,0,2,2,58.4,0,0,3
*data,2279A00201.HDF,0,1,8,181,0,1,2,0,0.554,6.9,4,4,1,2,41.7,0,0,3
*data,2279A00201.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,6.9,4,4,1,2,41.7,0,0,3
*data,2279A00226.HDF,0,1,8,181,0,0,2,2,0.554,6.9,6,0,0,3,70.9,0,0,3
*data,2279A00226.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,6.9,6,0,0,3,70.9,0,0,3
*data,2279A00250.HDF,0,1,4.5,136,0,1,0,2,0.554,6.9,4,1.5,1,2,12.5,0,1,3
*data,2279A00250.HDF.No-Dryer,0,1,4.5,136,0,1,0,2,0.554,6.9,4,1.5,1,2,12.5,0,1,3
*data,2279A00256.HDF,0,1,8,181,0,0,2,0,0.824,6.9,6,4,1,2,70.9,0,1,2
*data,2279A00256.HDF.No-Dryer,0,1,8,181,0,0,2,0,0.824,6.9,6,4,1,2,70.9,0,1,2
*data,2279A00264.HDF,0,1,2,181,0,1,2,2,0.554,6.9,6,1.5,0,2,70.9,0,1,3
*data,2279A00264.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.554,6.9,6,1.5,0,2,70.9,0,1,3
*data,2279A00269.HDF,0,1,2,136,1,0,2,2,0.824,6.9,6,6,1,1,25,0,1,3
*data,2279A00269.HDF.No-Dryer,0,1,2,136,1,0,2,2,0.824,6.9,6,6,1,1,25,0,1,3
*data,2279A00276.HDF,0,1,13,181,0,0,2,0,0.554,6.9,6,1.5,1,2,25,0,1,3
*data,2279A00276.HDF.No-Dryer,0,1,13,181,0,0,2,0,0.554,6.9,6,1.5,1,2,25,0,1,3
*data,2279A00326.HDF,0,1,13,181,0,1,0,0,0.554,6.9,4,0,0,2,41.7,0,0,3
*data,2279A00326.HDF.No-Dryer,0,1,13,181,0,1,0,0,0.554,6.9,4,0,0,2,41.7,0,0,3
*data,2279A00327.HDF,0,1,13,181,1,0,0,2,0.554,6.9,4,1.5,0,2,12.5,0,0,3
*data,2279A00327.HDF.No-Dryer,0,1,13,181,1,0,0,2,0.554,6.9,4,1.5,0,2,12.5,0,0,3
*data,2279A00340.HDF,0,1,8,136,0,0,0,2,0.554,6.9,1.5,1.5,2,2,70.9,0,1,3
*data,2279A00340.HDF.No-Dryer,0,1,8,136,0,0,0,2,0.554,6.9,1.5,1.5,2,2,70.9,0,1,3
*data,2279A00344.HDF,0,1,13,181,1,1,0,2,0.554,6.9,6,1.5,2,2,58.4,0,0,3
*data,2279A00344.HDF.No-Dryer,0,1,13,181,1,1,0,2,0.554,6.9,6,1.5,2,2,58.4,0,0,3
*data,2279A00375.HDF,0,1,13,272,1,0,2,0,0.554,6.9,6,0,0,2,58.4,0,1,3
*data,2279A00375.HDF.No-Dryer,0,1,13,272,1,0,2,0,0.554,6.9,6,0,0,2,58.4,0,1,3
*data,2279A00380.HDF,0,1,18,181,1,0,2,0,0.554,6.9,1.5,0,1,2,25,0,1,3
*data,2279A00380.HDF.No-Dryer,0,1,18,181,1,0,2,0,0.554,6.9,1.5,0,1,2,25,0,1,3
*data,2281A00065.HDF,0,1,8,272,0,0,2,2,0.554,6.9,1.5,1.5,0,2,41.7,0,1,3
*data,2281A00065.HDF.No-Dryer,0,1,8,272,0,0,2,2,0.554,6.9,1.5,1.5,0,2,41.7,0,1,3
*data,2281A00072.HDF,0,1,8,272,0,0,0,2,0.554,6.9,6,1.5,0,1,70.9,0,0,2
*data,2281A00072.HDF.No-Dryer,0,1,8,272,0,0,0,2,0.554,6.9,6,1.5,0,1,70.9,0,0,2
*data,2281A00092.HDF,0,1,4.5,181,1,0,2,2,0.554,6.9,4,0,0,1,70.9,0,0,3
*data,2281A00092.HDF.No-Dryer,0,1,4.5,181,1,0,2,2,0.554,6.9,4,0,0,1,70.9,0,0,3
*data,2281A00103.HDF,0,1,8,227,0,0,2,2,0.554,6.9,6,0,0,1,41.7,0,1,3
*data,2281A00103.HDF.No-Dryer,0,1,8,227,0,0,2,2,0.554,6.9,6,0,0,1,41.7,0,1,3
*data,2281A00158.HDF,0,1,13,272,1,1,2,2,0.824,6.9,4,0,0,2,70.9,0,1,1
*data,2281A00158.HDF.No-Dryer,0,1,13,272,1,1,2,2,0.824,6.9,4,0,0,2,70.9,0,1,1
*data,2285A00154.HDF,0,1,8,181,1,0,2,2,0.824,6.9,6,6,2,2,58.4,0,1,2
*data,2285A00154.HDF.No-Dryer,0,1,8,181,1,0,2,2,0.824,6.9,6,6,2,2,58.4,0,1,2
*data,2285A00239.HDF,0,1,8,181,1,1,0,2,0.554,6.9,4,4,0,2,70.9,0,1,2
*data,2285A00239.HDF.No-Dryer,0,1,8,181,1,1,0,2,0.554,6.9,4,4,0,2,70.9,0,1,2
*data,2286A00172.HDF,0,1,8,181,1,0,2,0,0.554,8.5,4,0,0,2,70.9,0,1,3
*data,2286A00172.HDF.No-Dryer,0,1,8,181,1,0,2,0,0.554,8.5,4,0,0,2,70.9,0,1,3
*data,2287A00042.HDF,0,1,8,181,0,1,2,2,0.554,8.5,6,1.5,2,2,41.7,0,0,3
*data,2287A00042.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.554,8.5,6,1.5,2,2,41.7,0,0,3
*data,2287A00119.HDF,0,1,13,181,1,0,0,0,0.554,8.5,4,4,0,1,70.9,0,1,3
*data,2287A00119.HDF.No-Dryer,0,1,13,181,1,0,0,0,0.554,8.5,4,4,0,1,70.9,0,1,3
*data,2287A00225.HDF,0,1,2,181,0,1,0,2,0.554,8.5,6,4,0,1,25,0,1,3
*data,2287A00225.HDF.No-Dryer,0,1,2,181,0,1,0,2,0.554,8.5,6,4,0,1,25,0,1,3
*data,2287A00250.HDF,0,1,2,136,0,1,2,0,0.554,8.5,4,4,0,1,41.7,0,0,3
*data,2287A00250.HDF.No-Dryer,0,1,2,136,0,1,2,0,0.554,8.5,4,4,0,1,41.7,0,0,3
*data,2287A00289.HDF,0,1,2,181,1,0,0,0,0.554,8.5,4,0,0,3,41.7,0,1,3
*data,2287A00289.HDF.No-Dryer,0,1,2,181,1,0,0,0,0.554,8.5,4,0,0,3,41.7,0,1,3
*data,2287A00290.HDF,0,1,8,181,0,0,2,2,0.554,8.5,4,1.5,2,1,70.9,0,0,3
*data,2287A00290.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,8.5,4,1.5,2,1,70.9,0,0,3
*data,2287A00306.HDF,0,1,13,181,0,0,2,0,0.554,8.5,4,0,2,2,25,0,1,3
*data,2287A00306.HDF.No-Dryer,0,1,13,181,0,0,2,0,0.554,8.5,4,0,2,2,25,0,1,3
*data,2287A00307.HDF,0,1,2,181,1,0,2,2,0.554,8.5,4,1.5,0,1,58.4,0,1,3
*data,2287A00307.HDF.No-Dryer,0,1,2,181,1,0,2,2,0.554,8.5,4,1.5,0,1,58.4,0,1,3
*data,2287A00354.HDF,0,1,4.5,181,0,1,2,0,0.554,8.5,6,6,2,2,25,0,1,3
*data,2287A00354.HDF.No-Dryer,0,1,4.5,181,0,1,2,0,0.554,8.5,6,6,2,2,25,0,1,3
*data,2287A00362.HDF,0,1,8,181,0,1,0,2,0.554,8.5,6,6,1,2,41.7,0,0,3
*data,2287A00362.HDF.No-Dryer,0,1,8,181,0,1,0,2,0.554,8.5,6,6,1,2,41.7,0,0,3
*data,2287A00392.HDF,0,1,2,136,0,0,2,2,0.554,8.5,4,0,0,1,41.7,0,0,3
*data,2287A00392.HDF.No-Dryer,0,1,2,136,0,0,2,2,0.554,8.5,4,0,0,1,41.7,0,0,3
*data,2287A00396.HDF,0,1,8,181,0,1,2,0,0.554,8.5,1.5,1.5,0,2,25,0,0,3
*data,2287A00396.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,8.5,1.5,1.5,0,2,25,0,0,3
*data,2287A00409.HDF,0,1,2,181,1,0,0,2,0.554,8.5,6,0,1,2,12.5,0,1,3
*data,2287A00409.HDF.No-Dryer,0,1,2,181,1,0,0,2,0.554,8.5,6,0,1,2,12.5,0,1,3
*data,2287A00555.HDF,0,1,4.5,136,0,0,2,2,0.554,8.5,1.5,6,0,1,58.4,0,1,3
*data,2287A00555.HDF.No-Dryer,0,1,4.5,136,0,0,2,2,0.554,8.5,1.5,6,0,1,58.4,0,1,3
*data,2287A00562.HDF,0,1,8,181,1,1,0,0,0.554,8.5,6,4,0,1,70.9,0,1,3
*data,2287A00562.HDF.No-Dryer,0,1,8,181,1,1,0,0,0.554,8.5,6,4,0,1,70.9,0,1,3
*data,2287A00567.HDF,0,1,8,181,1,0,2,2,0.554,8.5,4,4,1,2,70.9,0,1,3
*data,2287A00567.HDF.No-Dryer,0,1,8,181,1,0,2,2,0.554,8.5,4,4,1,2,70.9,0,1,3
*data,2287A00575.HDF,0,1,2,181,1,1,0,2,0.554,8.5,4,0,0,2,25,0,1,3
*data,2287A00575.HDF.No-Dryer,0,1,2,181,1,1,0,2,0.554,8.5,4,0,0,2,25,0,1,3
*data,2287A00590.HDF,0,1,8,181,1,1,2,2,0.554,8.5,1.5,0,1,2,25,0,1,3
*data,2287A00590.HDF.No-Dryer,0,1,8,181,1,1,2,2,0.554,8.5,1.5,0,1,2,25,0,1,3
*data,2287A00638.HDF,0,1,8,181,0,0,2,0,0.554,8.5,6,0,1,1,25,0,1,3
*data,2287A00638.HDF.No-Dryer,0,1,8,181,0,0,2,0,0.554,8.5,6,0,1,1,25,0,1,3
*data,2287A00639.HDF,0,1,13,181,0,0,2,0,0.554,8.5,6,0,1,1,25,0,1,3
*data,2287A00639.HDF.No-Dryer,0,1,13,181,0,0,2,0,0.554,8.5,6,0,1,1,25,0,1,3
*data,2287A00640.HDF,0,1,13,181,0,1,2,0,0.554,8.5,6,0,0,2,25,0,0,3
*data,2287A00640.HDF.No-Dryer,0,1,13,181,0,1,2,0,0.554,8.5,6,0,0,2,25,0,0,3
*data,2287A00643.HDF,0,1,2,181,1,1,2,0,0.554,8.5,6,4,0,4,70.9,0,1,3
*data,2287A00643.HDF.No-Dryer,0,1,2,181,1,1,2,0,0.554,8.5,6,4,0,4,70.9,0,1,3
*data,2287A00685.HDF,0,1,13,136,0,0,2,0,0.554,8.5,4,0,0,1,70.9,0,1,3
*data,2287A00685.HDF.No-Dryer,0,1,13,136,0,0,2,0,0.554,8.5,4,0,0,1,70.9,0,1,3
*data,2287A00734.HDF,0,1,2,181,0,0,0,0,0.554,8.5,4,0,0,1,70.9,0,1,1
*data,2287A00734.HDF.No-Dryer,0,1,2,181,0,0,0,0,0.554,8.5,4,0,0,1,70.9,0,1,1
*data,2287A00806.HDF,0,1,8,272,0,0,0,2,0.554,8.5,1.5,4,0,2,58.4,0,0,3
*data,2287A00806.HDF.No-Dryer,0,1,8,272,0,0,0,2,0.554,8.5,1.5,4,0,2,58.4,0,0,3
*data,2287A00814.HDF,0,1,13,272,1,0,2,2,0.554,8.5,6,1.5,0,2,58.4,0,1,3
*data,2287A00814.HDF.No-Dryer,0,1,13,272,1,0,2,2,0.554,8.5,6,1.5,0,2,58.4,0,1,3
*data,2287A00876.HDF,0,1,2,181,0,1,2,2,0.554,8.5,1.5,0,0,1,25,0,1,3
*data,2287A00876.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.554,8.5,1.5,0,0,1,25,0,1,3
*data,2287A00879.HDF,1,1,8,181,0,0,2,0,0.554,8.5,6,0,0,1,58.4,0,1,3
*data,2287A00879.HDF.No-Dryer,1,1,8,181,0,0,2,0,0.554,8.5,6,0,0,1,58.4,0,1,3
*data,2288A00004.HDF,0,1,8,272,0,0,0,0,0.554,8.5,4,6,0,1,41.7,0,0,3
*data,2288A00004.HDF.No-Dryer,0,1,8,272,0,0,0,0,0.554,8.5,4,6,0,1,41.7,0,0,3
*data,2288A00024.HDF,0,1,2,181,0,1,2,2,0.554,8.5,4,0,0,1,12.5,0,1,3
*data,2288A00024.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.554,8.5,4,0,0,1,12.5,0,1,3
*data,2288A00025.HDF,0,1,8,181,0,1,0,2,0.554,8.5,1.5,0,0,2,58.4,0,1,3
*data,2288A00025.HDF.No-Dryer,0,1,8,181,0,1,0,2,0.554,8.5,1.5,0,0,2,58.4,0,1,3
*data,2288A00032.HDF,0,1,2,181,1,0,0,0,0.554,8.5,1.5,0,3,2,70.9,0,1,3
*data,2288A00032.HDF.No-Dryer,0,1,2,181,1,0,0,0,0.554,8.5,1.5,0,3,2,70.9,0,1,3
*data,2288A00095.HDF,0,1,2,181,1,1,0,0,0.554,8.5,4,1.5,0,1,41.7,0,1,3
*data,2288A00095.HDF.No-Dryer,0,1,2,181,1,1,0,0,0.554,8.5,4,1.5,0,1,41.7,0,1,3
*data,2288A00136.HDF,0,1,2,181,0,1,2,0,0.554,8.5,4,0,1,2,41.7,0,0,3
*data,2288A00136.HDF.No-Dryer,0,1,2,181,0,1,2,0,0.554,8.5,4,0,1,2,41.7,0,0,3
*data,2288A00154.HDF,0,1,8,181,0,1,0,2,0.554,8.5,4,1.5,1,3,58.4,0,1,3
*data,2288A00154.HDF.No-Dryer,0,1,8,181,0,1,0,2,0.554,8.5,4,1.5,1,3,58.4,0,1,3
*data,2288A00156.HDF,0,1,2,181,0,0,2,0,0.554,8.5,4,0,2,2,70.9,0,1,3
*data,2288A00156.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,8.5,4,0,2,2,70.9,0,1,3
*data,2288A00158.HDF,0,1,2,227,0,1,2,2,0.554,8.5,4,4,1,1,25,0,1,3
*data,2288A00158.HDF.No-Dryer,0,1,2,227,0,1,2,2,0.554,8.5,4,4,1,1,25,0,1,3
*data,2288A00187.HDF,0,1,2,181,0,0,2,0,0.554,8.5,4,0,1,2,12.5,0,0,3
*data,2288A00187.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,8.5,4,0,1,2,12.5,0,0,3
*data,2288A00200.HDF,0,1,8,181,1,0,2,0,0.554,8.5,6,1.5,2,2,25,0,1,3
*data,2288A00200.HDF.No-Dryer,0,1,8,181,1,0,2,0,0.554,8.5,6,1.5,2,2,25,0,1,3
*data,2288A00204.HDF,0,1,18,181,0,0,2,0,0.554,8.5,4,0,0,2,70.9,0,1,3
*data,2288A00204.HDF.No-Dryer,0,1,18,181,0,0,2,0,0.554,8.5,4,0,0,2,70.9,0,1,3
*data,2288A00205.HDF,0,1,8,227,1,1,2,2,0.554,8.5,4,6,2,2,41.7,0,1,3
*data,2288A00205.HDF.No-Dryer,0,1,8,227,1,1,2,2,0.554,8.5,4,6,2,2,41.7,0,1,3
*data,2288A00219.HDF,0,1,18,272,0,1,2,2,0.554,8.5,1.5,6,2,2,58.4,0,0,3
*data,2288A00219.HDF.No-Dryer,0,1,18,272,0,1,2,2,0.554,8.5,1.5,6,2,2,58.4,0,0,3
*data,2288A00238.HDF,0,1,8,181,1,1,0,0,0.554,8.5,4,4,0,1,12.5,0,1,3
*data,2288A00238.HDF.No-Dryer,0,1,8,181,1,1,0,0,0.554,8.5,4,4,0,1,12.5,0,1,3
*data,2288A00361.HDF,0,1,2,136,1,0,2,2,0.554,8.5,6,0,0,1,70.9,0,0,3
*data,2288A00361.HDF.No-Dryer,0,1,2,136,1,0,2,2,0.554,8.5,6,0,0,1,70.9,0,0,3
*data,2288A00363.HDF,0,1,2,272,0,1,2,2,0.554,8.5,6,0,0,1,70.9,0,1,3
*data,2288A00363.HDF.No-Dryer,0,1,2,272,0,1,2,2,0.554,8.5,6,0,0,1,70.9,0,1,3
*data,2288A00392.HDF,0,1,4.5,181,0,0,2,2,0.554,8.5,4,1.5,2,2,58.4,0,1,3
*data,2288A00392.HDF.No-Dryer,0,1,4.5,181,0,0,2,2,0.554,8.5,4,1.5,2,2,58.4,0,1,3
*data,2289A00011.HDF,0,1,13,181,0,0,2,2,0.554,8.5,4,4,1,2,25,0,1,3
*data,2289A00011.HDF.No-Dryer,0,1,13,181,0,0,2,2,0.554,8.5,4,4,1,2,25,0,1,3
*data,2289A00033.HDF,0,1,13,272,1,1,0,2,0.554,8.5,4,1.5,2,2,41.7,0,1,3
*data,2289A00033.HDF.No-Dryer,0,1,13,272,1,1,0,2,0.554,8.5,4,1.5,2,2,41.7,0,1,3
*data,2289A00062.HDF,0,1,4.5,272,1,1,0,2,0.554,8.5,6,4,0,1,41.7,0,1,3
*data,2289A00062.HDF.No-Dryer,0,1,4.5,272,1,1,0,2,0.554,8.5,6,4,0,1,41.7,0,1,3
*data,2289A00073.HDF,0,1,8,272,0,0,0,0,0.554,8.5,1.5,6,2,2,58.4,0,0,3
*data,2289A00073.HDF.No-Dryer,0,1,8,272,0,0,0,0,0.554,8.5,1.5,6,2,2,58.4,0,0,3
*data,2289A00091.HDF,0,1,2,181,0,0,2,0,0.554,8.5,4,4,0,3,25,0,0,3
*data,2289A00091.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,8.5,4,4,0,3,25,0,0,3
*data,2289A00099.HDF,0,1,18,181,0,1,0,0,0.554,8.5,4,6,3,2,70.9,0,1,3
*data,2289A00099.HDF.No-Dryer,0,1,18,181,0,1,0,0,0.554,8.5,4,6,3,2,70.9,0,1,3
*data,2291A00247.HDF,0,1,18,136,0,0,0,0,0.554,8.5,4,1.5,1,2,58.4,0,1,3
*data,2291A00247.HDF.No-Dryer,0,1,18,136,0,0,0,0,0.554,8.5,4,1.5,1,2,58.4,0,1,3
*data,2291A00311.HDF,0,1,8,181,0,0,2,2,0.554,8.5,4,1.5,0,2,70.9,0,1,3
*data,2291A00311.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,8.5,4,1.5,0,2,70.9,0,1,3
*data,2291A00317.HDF,1,1,2,227,0,0,2,2,0.554,8.5,4,1.5,0,1,70.9,0,1,3
*data,2291A00317.HDF.No-Dryer,1,1,2,227,0,0,2,2,0.554,8.5,4,1.5,0,1,70.9,0,1,3
*data,2295A00105.HDF,0,1,8,272,1,0,2,0,0.554,8.5,4,0,0,2,41.7,0,1,3
*data,2295A00105.HDF.No-Dryer,0,1,8,272,1,0,2,0,0.554,8.5,4,0,0,2,41.7,0,1,3
*data,2295A00130.HDF,0,1,4.5,181,0,1,0,0,0.554,8.5,4,0,1,2,58.4,0,1,3
*data,2295A00130.HDF.No-Dryer,0,1,4.5,181,0,1,0,0,0.554,8.5,4,0,1,2,58.4,0,1,3
*data,2295A00220.HDF,0,1,8,181,0,1,2,0,0.554,8.5,1.5,0,0,1,70.9,0,1,3
*data,2295A00220.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,8.5,1.5,0,0,1,70.9,0,1,3
*data,2296A00300.HDF,0,1,8,181,1,1,0,2,0.554,8.5,6,4,2,2,70.9,0,1,3
