*header,Filename,GJ,kWh
*data,1077A00319.HDF.No-Dryer,23.76,6599
*data,1077A00322.HDF,24.05,6681
*data,1077A00322.HDF.No-Dryer,24.05,6681
*data,1077A00324.HDF,19.28,5354
*data,1077A00324.HDF.No-Dryer,17.58,4882
*data,1077A00333.HDF,21.48,5968
*data,1077A00333.HDF.No-Dryer,21.48,5968
*data,1077A00353.HDF,40.13,11148
*data,1077A00353.HDF.No-Dryer,39.41,10947
*data,1077A00357.HDF,21.61,6001
*data,1077A00357.HDF.No-Dryer,21.17,5879
*data,1077A00370.HDF,28.01,7780
*data,1077A00370.HDF.No-Dryer,28.01,7780
*data,1077A00377.HDF,27.42,7616
*data,1077A00377.HDF.No-Dryer,26.48,7355
*data,1077A00378.HDF,25.69,7135
*data,1077A00378.HDF.No-Dryer,25.66,7128
*data,1077A00382.HDF,40.24,11179
*data,1077A00382.HDF.No-Dryer,35.99,9999
*data,1077A00387.HDF,44.57,12379
*data,1077A00387.HDF.No-Dryer,44.42,12339
*data,1077A00389.HDF,34.26,9517
*data,1077A00389.HDF.No-Dryer,33.13,9203
*data,1077A00392.HDF,27.76,7710
*data,1077A00392.HDF.No-Dryer,24.78,6883
*data,1077A00396.HDF,23.10,6418
*data,1077A00396.HDF.No-Dryer,22.24,6177
*data,1077A00403.HDF,24.18,6716
*data,1077A00403.HDF.No-Dryer,23.09,6413
*data,1077A00407.HDF,17.40,4833
*data,1077A00407.HDF.No-Dryer,17.31,4807
*data,1077A00409.HDF,21.06,5849
*data,1077A00409.HDF.No-Dryer,20.93,5814
*data,1077A00413.HDF,26.10,7251
*data,1077A00413.HDF.No-Dryer,25.76,7156
*data,1077A00422.HDF,41.00,11390
*data,1077A00422.HDF.No-Dryer,37.83,10508
*data,1077A00450.HDF,21.88,6076
*data,1077A00450.HDF.No-Dryer,21.71,6031
*data,1077A00459.HDF,23.93,6648
*data,1077A00459.HDF.No-Dryer,23.72,6588
*data,1077A00473.HDF,22.64,6288
*data,1077A00473.HDF.No-Dryer,22.64,6288
*data,1077A00484.HDF,37.26,10351
*data,1077A00484.HDF.No-Dryer,32.37,8992
*data,1077A00492.HDF,25.65,7126
*data,1077A00492.HDF.No-Dryer,24.98,6939
*data,1077A00493.HDF,24.42,6784
*data,1077A00493.HDF.No-Dryer,22.93,6369
*data,1077A00497.HDF,25.57,7103
*data,1077A00497.HDF.No-Dryer,22.21,6171
*data,1078A00003.HDF,25.40,7056
*data,1078A00003.HDF.No-Dryer,23.47,6520
*data,1078A00018.HDF,29.87,8299
*data,1078A00018.HDF.No-Dryer,29.04,8066
*data,1078A00021.HDF,24.23,6732
*data,1078A00021.HDF.No-Dryer,22.90,6362
*data,1078A00022.HDF,39.75,11042
*data,1078A00022.HDF.No-Dryer,38.20,10612
*data,1078A00025.HDF,22.50,6250
*data,1078A00025.HDF.No-Dryer,19.84,5512
*data,1078A00045.HDF,15.94,4428
*data,1078A00045.HDF.No-Dryer,15.59,4331
*data,1078A00053.HDF,32.64,9068
*data,1078A00053.HDF.No-Dryer,33.63,9341
*data,1078A00072.HDF,43.01,11946
*data,1078A00072.HDF.No-Dryer,42.85,11902
*data,1078A00074.HDF,17.23,4785
*data,1078A00074.HDF.No-Dryer,16.72,4645
*data,1078A00081.HDF,11.15,3098
*data,1078A00081.HDF.No-Dryer,10.85,3014
*data,1078A00098.HDF,23.41,6502
*data,1078A00098.HDF.No-Dryer,21.63,6007
*data,1078A00103.HDF,22.84,6343
*data,1078A00103.HDF.No-Dryer,22.84,6343
*data,1078A00105.HDF,33.00,9167
*data,1078A00105.HDF.No-Dryer,31.94,8872
*data,1078A00113.HDF,15.38,4273
*data,1078A00113.HDF.No-Dryer,15.07,4187
*data,1078A00119.HDF,21.18,5884
*data,1078A00119.HDF.No-Dryer,20.94,5817
*data,1078A00120.HDF,12.55,3487
*data,1078A00120.HDF.No-Dryer,12.27,3410
*data,1078A00147.HDF,20.37,5659
*data,1078A00147.HDF.No-Dryer,20.01,5558
*data,1078A00157.HDF,18.86,5238
*data,1078A00157.HDF.No-Dryer,18.86,5238
*data,1078A00159.HDF,33.23,9231
*data,1078A00159.HDF.No-Dryer,32.69,9082
*data,1078A00170.HDF,18.91,5253
*data,1078A00170.HDF.No-Dryer,18.91,5253
*data,1078A00176.HDF,23.36,6489
*data,1078A00176.HDF.No-Dryer,22.63,6285
*data,1078A00182.HDF,20.51,5698
*data,1078A00182.HDF.No-Dryer,18.77,5213
*data,1078A00183.HDF,14.64,4068
*data,1078A00183.HDF.No-Dryer,14.26,3961
*data,1078A00184.HDF,25.43,7065
*data,1078A00184.HDF.No-Dryer,24.08,6688
*data,1078A00194.HDF,20.76,5767
*data,1078A00194.HDF.No-Dryer,20.50,5694
*data,1078A00209.HDF,23.20,6444
*data,1078A00209.HDF.No-Dryer,21.94,6093
*data,1078A00230.HDF,20.14,5596
*data,1078A00230.HDF.No-Dryer,20.01,5559
*data,1078A00233.HDF,19.69,5470
*data,1078A00233.HDF.No-Dryer,19.57,5436
*data,1078A00244.HDF,24.29,6746
*data,1078A00244.HDF.No-Dryer,24.20,6721
*data,1078A00249.HDF,17.46,4851
*data,1078A00249.HDF.No-Dryer,16.17,4493
*data,1078A00253.HDF,21.18,5884
*data,1078A00253.HDF.No-Dryer,21.15,5876
*data,1078A00258.HDF,20.79,5776
*data,1078A00258.HDF.No-Dryer,20.38,5661
*data,1078A00262.HDF,26.01,7224
*data,1078A00262.HDF.No-Dryer,23.43,6508
*data,1078A00276.HDF,22.95,6374
*data,1078A00276.HDF.No-Dryer,21.02,5838
*data,1078A00303.HDF,24.49,6802
*data,1078A00303.HDF.No-Dryer,23.29,6470
*data,1078A00313.HDF,21.77,6046
*data,1078A00313.HDF.No-Dryer,20.76,5766
*data,1078A00321.HDF,20.70,5751
*data,1078A00321.HDF.No-Dryer,20.64,5732
*data,1078A00331.HDF,25.47,7075
*data,1078A00331.HDF.No-Dryer,27.51,7641
*data,1078A00345.HDF,31.58,8774
*data,1078A00345.HDF.No-Dryer,28.00,7778
*data,1078A00351.HDF,24.38,6772
*data,1078A00351.HDF.No-Dryer,21.59,5996
*data,1078A00363.HDF,19.81,5502
*data,1078A00363.HDF.No-Dryer,19.23,5342
*data,1078A00382.HDF,24.80,6889
*data,1078A00382.HDF.No-Dryer,22.60,6277
*data,1078A00383.HDF,21.63,6008
*data,1078A00383.HDF.No-Dryer,20.37,5657
*data,1078A00390.HDF,20.10,5583
*data,1078A00390.HDF.No-Dryer,17.12,4755
*data,1078A00398.HDF,22.51,6254
*data,1078A00398.HDF.No-Dryer,21.24,5900
*data,1078A00412.HDF,16.03,4454
*data,1078A00412.HDF.No-Dryer,15.75,4374
*data,1078A00417.HDF,24.95,6932
*data,1078A00417.HDF.No-Dryer,24.17,6714
*data,1078A00423.HDF,23.29,6469
*data,1078A00423.HDF.No-Dryer,22.68,6300
*data,1078A00427.HDF,11.70,3249
*data,1078A00427.HDF.No-Dryer,11.28,3133
*data,1078A00433.HDF,22.37,6214
*data,1078A00433.HDF.No-Dryer,21.34,5928
*data,1078A00437.HDF,24.20,6723
*data,1078A00437.HDF.No-Dryer,24.12,6699
*data,1078A00438.HDF,27.54,7650
*data,1078A00438.HDF.No-Dryer,25.25,7013
*data,1078A00439.HDF,20.54,5707
*data,1078A00439.HDF.No-Dryer,19.74,5484
*data,1078A00455.HDF,18.59,5163
*data,1078A00455.HDF.No-Dryer,18.55,5152
*data,1078A00463.HDF,38.18,10605
*data,1078A00463.HDF.No-Dryer,36.14,10040
*data,1078A00465.HDF,20.37,5659
*data,1078A00465.HDF.No-Dryer,19.18,5328
*data,1078A00470.HDF,20.57,5714
*data,1078A00470.HDF.No-Dryer,19.90,5529
*data,1078A00478.HDF,18.16,5045
*data,1078A00478.HDF.No-Dryer,17.84,4955
*data,1083A00058.HDF,28.62,7949
*data,1083A00058.HDF.No-Dryer,26.06,7238
*data,1083A00070.HDF,26.49,7359
*data,1083A00070.HDF.No-Dryer,26.49,7359
*data,1085A00733.HDF,20.30,5639
*data,1085A00733.HDF.No-Dryer,19.74,5484
*data,1088A00077.HDF,20.45,5682
*data,1088A00077.HDF.No-Dryer,19.97,5548
*data,1088A00079.HDF,18.85,5235
*data,1088A00079.HDF.No-Dryer,18.60,5166
*data,1088A00082.HDF,21.77,6046
*data,1088A00082.HDF.No-Dryer,21.62,6007
*data,1088A00115.HDF,33.01,9168
*data,1088A00115.HDF.No-Dryer,35.91,9975
*data,1088A00117.HDF,19.97,5546
*data,1088A00117.HDF.No-Dryer,19.23,5341
*data,1088A00123.HDF,26.41,7337
*data,1088A00123.HDF.No-Dryer,24.06,6684
*data,1088A00134.HDF,18.39,5110
*data,1088A00134.HDF.No-Dryer,17.95,4987
*data,1088A00154.HDF,18.90,5251
*data,1088A00154.HDF.No-Dryer,18.58,5161
*data,1088A00155.HDF,20.44,5676
*data,1088A00155.HDF.No-Dryer,19.58,5438
*data,1088A00160.HDF,20.48,5688
*data,1088A00160.HDF.No-Dryer,18.64,5178
*data,1088A00184.HDF,20.24,5622
*data,1088A00184.HDF.No-Dryer,20.03,5563
*data,1088A00195.HDF,17.75,4929
*data,1088A00195.HDF.No-Dryer,18.02,5005
*data,1088A00199.HDF,20.37,5657
*data,1088A00199.HDF.No-Dryer,18.48,5133
*data,1088A00201.HDF,23.26,6462
*data,1088A00201.HDF.No-Dryer,23.26,6462
*data,1088A00202.HDF,23.16,6434
*data,1088A00202.HDF.No-Dryer,21.67,6019
*data,1088A00209.HDF,22.48,6245
*data,1088A00209.HDF.No-Dryer,24.46,6795
*data,1088A00212.HDF,21.19,5887
*data,1088A00212.HDF.No-Dryer,21.19,5887
*data,1088A00214.HDF,19.06,5296
*data,1088A00214.HDF.No-Dryer,18.90,5249
*data,1088A00216.HDF,20.71,5753
*data,1088A00216.HDF.No-Dryer,20.68,5745
*data,1088A00217.HDF,25.40,7055
*data,1088A00217.HDF.No-Dryer,24.38,6772
*data,1088A00221.HDF,23.29,6469
*data,1088A00221.HDF.No-Dryer,22.91,6363
*data,1088A00224.HDF,22.61,6280
*data,1088A00224.HDF.No-Dryer,21.29,5913
*data,1088A00226.HDF,27.58,7662
*data,1088A00226.HDF.No-Dryer,26.67,7410
*data,1088A00247.HDF,21.23,5897
*data,1088A00247.HDF.No-Dryer,20.84,5790
*data,1088A00261.HDF,20.59,5720
*data,1088A00261.HDF.No-Dryer,20.46,5683
*data,1088A00276.HDF,20.76,5767
*data,1088A00276.HDF.No-Dryer,20.48,5689
*data,1088A00280.HDF,22.29,6192
*data,1088A00280.HDF.No-Dryer,22.20,6168
*data,1088A00281.HDF,21.38,5940
*data,1088A00281.HDF.No-Dryer,21.14,5874
*data,1088A00297.HDF,22.44,6233
*data,1088A00297.HDF.No-Dryer,21.71,6031
*data,1088A00300.HDF,20.71,5754
*data,1088A00300.HDF.No-Dryer,19.99,5552
*data,1088A00453.HDF,30.02,8339
*data,1088A00453.HDF.No-Dryer,29.81,8280
*data,1088A00461.HDF,20.00,5556
*data,1088A00461.HDF.No-Dryer,19.85,5514
*data,1088A00479.HDF,21.04,5845
*data,1088A00479.HDF.No-Dryer,20.69,5746
*data,1088A00480.HDF,22.01,6114
*data,1088A00480.HDF.No-Dryer,22.00,6112
*data,1088A00491.HDF,24.11,6697
*data,1088A00491.HDF.No-Dryer,23.77,6604
*data,1088A00520.HDF,40.02,11118
*data,1088A00520.HDF.No-Dryer,37.27,10352
*data,1088A00539.HDF,18.57,5158
*data,1088A00539.HDF.No-Dryer,18.57,5158
*data,1088A00541.HDF,25.51,7086
*data,1088A00541.HDF.No-Dryer,27.77,7715
*data,1088A00542.HDF,20.44,5678
*data,1088A00542.HDF.No-Dryer,18.28,5079
*data,1088A00551.HDF,25.74,7151
*data,1088A00551.HDF.No-Dryer,25.06,6961
*data,1088A00568.HDF,16.43,4564
*data,1088A00568.HDF.No-Dryer,15.94,4427
*data,1088A00572.HDF,20.51,5698
*data,1088A00572.HDF.No-Dryer,19.80,5500
*data,1088A00585.HDF,27.88,7744
*data,1088A00585.HDF.No-Dryer,27.88,7744
*data,1088A00587.HDF,21.01,5835
*data,1088A00587.HDF.No-Dryer,21.28,5912
*data,1088A00596.HDF,27.07,7519
*data,1088A00596.HDF.No-Dryer,26.59,7387
*data,1088A00613.HDF,25.10,6971
*data,1088A00613.HDF.No-Dryer,23.75,6597
*data,1088A00627.HDF,23.67,6574
*data,1088A00627.HDF.No-Dryer,21.66,6017
*data,1088A00631.HDF,23.02,6394
*data,1088A00631.HDF.No-Dryer,19.40,5389
*data,1088A00635.HDF,18.84,5234
*data,1088A00635.HDF.No-Dryer,18.80,5222
*data,1088A00636.HDF,27.79,7721
*data,1088A00636.HDF.No-Dryer,26.16,7265
*data,1088A00637.HDF,21.63,6008
*data,1088A00637.HDF.No-Dryer,21.25,5903
*data,1088A00649.HDF,20.53,5703
*data,1088A00649.HDF.No-Dryer,19.42,5395
*data,1088A00652.HDF,25.32,7032
*data,1088A00652.HDF.No-Dryer,24.69,6857
*data,1088A00671.HDF,18.88,5246
*data,1088A00671.HDF.No-Dryer,18.64,5177
*data,1088A10008.HDF,19.54,5429
*data,1088A10008.HDF.No-Dryer,19.15,5319
*data,1088A10010.HDF,21.30,5915
*data,1088A10010.HDF.No-Dryer,21.20,5889
*data,1088A10015.HDF,20.93,5813
*data,1088A10015.HDF.No-Dryer,20.87,5798
*data,1088A10018.HDF,22.94,6371
*data,1088A10018.HDF.No-Dryer,21.97,6102
*data,1088A10022.HDF,21.53,5979
*data,1088A10022.HDF.No-Dryer,21.51,5974
*data,1088A10026.HDF,20.68,5745
*data,1088A10026.HDF.No-Dryer,20.66,5739
*data,1088A10551.HDF,22.99,6386
*data,1088A10551.HDF.No-Dryer,22.61,6280
*data,1092A00026.HDF,50.17,13936
*data,1092A00026.HDF.No-Dryer,48.17,13380
*data,1092A00027.HDF,20.03,5565
*data,1092A00027.HDF.No-Dryer,19.90,5528
*data,1092A00028.HDF,20.58,5716
*data,1092A00028.HDF.No-Dryer,20.26,5629
*data,1092A00031.HDF,19.32,5368
*data,1092A00031.HDF.No-Dryer,18.97,5270
*data,1092A00036.HDF,18.39,5108
*data,1092A00036.HDF.No-Dryer,17.44,4844
*data,1092A00039.HDF,20.11,5587
*data,1092A00039.HDF.No-Dryer,19.83,5508
*data,1092A00041.HDF,23.80,6610
*data,1092A00041.HDF.No-Dryer,22.10,6140
*data,1092A00045.HDF,19.73,5480
*data,1092A00045.HDF.No-Dryer,19.46,5406
*data,1092A00050.HDF,24.58,6827
*data,1092A00050.HDF.No-Dryer,23.35,6486
*data,1092A00058.HDF,28.73,7981
*data,1092A00058.HDF.No-Dryer,23.24,6457
*data,1092A00063.HDF,16.28,4521
*data,1092A00063.HDF.No-Dryer,15.99,4443
*data,1092A00077.HDF,25.49,7082
*data,1092A00077.HDF.No-Dryer,23.10,6416
*data,1092A00082.HDF,31.01,8613
*data,1092A00082.HDF.No-Dryer,29.03,8065
*data,1092A00092.HDF,22.41,6225
*data,1092A00092.HDF.No-Dryer,22.29,6193
*data,1092A00104.HDF,17.45,4848
*data,1092A00104.HDF.No-Dryer,17.45,4848
*data,1092A00105.HDF,27.45,7624
*data,1092A00105.HDF.No-Dryer,25.41,7060
*data,1092A00109.HDF,27.07,7519
*data,1092A00109.HDF.No-Dryer,25.25,7014
*data,1092A00116.HDF,22.08,6132
*data,1092A00116.HDF.No-Dryer,22.08,6132
*data,1092A00133.HDF,22.87,6351
*data,1092A00133.HDF.No-Dryer,19.25,5346
*data,1092A00134.HDF,34.78,9662
*data,1092A00134.HDF.No-Dryer,33.35,9265
*data,1092A00137.HDF,20.32,5645
*data,1092A00137.HDF.No-Dryer,19.77,5492
*data,1092A00145.HDF,21.02,5840
*data,1092A00145.HDF.No-Dryer,20.83,5787
*data,1092A00150.HDF,27.25,7571
*data,1092A00150.HDF.No-Dryer,26.77,7435
*data,1092A00156.HDF,24.92,6924
*data,1092A00156.HDF.No-Dryer,24.72,6868
*data,1092A00185.HDF,30.74,8540
*data,1092A00185.HDF.No-Dryer,27.39,7607
*data,1092A00186.HDF,25.49,7080
*data,1092A00186.HDF.No-Dryer,19.87,5519
*data,1092A00208.HDF,22.18,6160
*data,1092A00208.HDF.No-Dryer,21.72,6034
*data,1092A00209.HDF,28.81,8002
*data,1092A00209.HDF.No-Dryer,28.81,8002
*data,1092A00223.HDF,29.67,8240
*data,1092A00223.HDF.No-Dryer,25.34,7038
*data,1092A00239.HDF,26.53,7370
*data,1092A00239.HDF.No-Dryer,24.77,6879
*data,1092A00247.HDF,19.17,5325
*data,1092A00247.HDF.No-Dryer,19.17,5325
*data,1092A00264.HDF,18.89,5248
*data,1092A00264.HDF.No-Dryer,18.77,5214
*data,1092A00265.HDF,26.46,7350
*data,1092A00265.HDF.No-Dryer,26.46,7350
*data,1092A00270.HDF,30.69,8526
*data,1092A00270.HDF.No-Dryer,40.60,11277
*data,1092A00283.HDF,16.59,4608
*data,1092A00283.HDF.No-Dryer,15.98,4439
*data,1092A00285.HDF,21.88,6079
*data,1092A00285.HDF.No-Dryer,21.95,6098
*data,1092A00288.HDF,21.21,5891
*data,1092A00288.HDF.No-Dryer,21.22,5894
*data,1092A00289.HDF,15.52,4311
*data,1092A00289.HDF.No-Dryer,14.89,4137
*data,1092A00294.HDF,44.85,12459
*data,1092A00294.HDF.No-Dryer,36.16,10045
*data,1092A00295.HDF,36.40,10111
*data,1092A00295.HDF.No-Dryer,35.84,9956
*data,1092A00300.HDF,19.96,5545
*data,1092A00300.HDF.No-Dryer,20.10,5584
*data,1092A00307.HDF,20.52,5701
*data,1092A00307.HDF.No-Dryer,20.45,5681
*data,1092A00308.HDF,26.62,7394
*data,1092A00308.HDF.No-Dryer,26.05,7235
*data,1092A00314.HDF,23.32,6478
*data,1092A00314.HDF.No-Dryer,22.71,6308
*data,1092A00328.HDF,21.94,6094
*data,1092A00328.HDF.No-Dryer,21.94,6094
*data,1092A00335.HDF,50.14,13928
*data,1092A00335.HDF.No-Dryer,48.49,13470
*data,1092A00355.HDF,26.36,7323
*data,1092A00355.HDF.No-Dryer,25.63,7120
*data,1092A00357.HDF,21.38,5938
*data,1092A00357.HDF.No-Dryer,20.22,5617
*data,1092A00359.HDF,19.85,5515
*data,1092A00359.HDF.No-Dryer,18.88,5245
*data,1092A00363.HDF,29.61,8226
*data,1092A00363.HDF.No-Dryer,29.20,8112
*data,1092A00369.HDF,24.56,6821
*data,1092A00369.HDF.No-Dryer,24.26,6739
*data,1092A00385.HDF,28.99,8053
*data,1092A00385.HDF.No-Dryer,28.30,7860
*data,1092A00387.HDF,25.41,7060
*data,1092A00387.HDF.No-Dryer,24.75,6875
*data,1092A00390.HDF,18.43,5119
*data,1092A00390.HDF.No-Dryer,18.43,5119
*data,1092A00413.HDF,28.18,7827
*data,1092A00413.HDF.No-Dryer,35.77,9937
*data,1092A00416.HDF,15.57,4326
*data,1092A00416.HDF.No-Dryer,15.56,4322
*data,1092A00436.HDF,24.95,6931
*data,1092A00436.HDF.No-Dryer,22.67,6299
*data,1092A00438.HDF,22.41,6224
*data,1092A00438.HDF.No-Dryer,21.57,5991
*data,1092A00442.HDF,35.40,9834
*data,1092A00442.HDF.No-Dryer,32.25,8959
*data,1092A00452.HDF,21.03,5842
*data,1092A00452.HDF.No-Dryer,20.06,5572
*data,1092A00454.HDF,23.34,6484
*data,1092A00454.HDF.No-Dryer,22.76,6323
*data,1092A00457.HDF,24.88,6911
*data,1092A00457.HDF.No-Dryer,24.75,6875
*data,1094A00003.HDF,22.01,6113
*data,1094A00003.HDF.No-Dryer,20.71,5753
*data,1094A00010.HDF,21.49,5970
*data,1094A00010.HDF.No-Dryer,20.64,5732
*data,1094A00019.HDF,25.06,6960
*data,1094A00019.HDF.No-Dryer,25.06,6960
*data,1094A00026.HDF,26.84,7456
*data,1094A00026.HDF.No-Dryer,25.31,7032
*data,1094A00043.HDF,20.89,5803
*data,1094A00043.HDF.No-Dryer,20.86,5793
*data,1094A00045.HDF,33.37,9269
*data,1094A00045.HDF.No-Dryer,30.26,8406
*data,1094A00053.HDF,23.55,6541
*data,1094A00053.HDF.No-Dryer,22.47,6242
*data,1094A00066.HDF,16.76,4655
*data,1094A00066.HDF.No-Dryer,16.32,4532
*data,1094A00070.HDF,18.94,5262
*data,1094A00070.HDF.No-Dryer,18.94,5262
*data,1094A00073.HDF,20.78,5772
*data,1094A00073.HDF.No-Dryer,20.76,5768
*data,1094A00082.HDF,20.11,5587
*data,1094A00082.HDF.No-Dryer,19.69,5468
*data,1094A00083.HDF,36.90,10249
*data,1094A00083.HDF.No-Dryer,36.90,10249
*data,1094A00090.HDF,21.84,6067
*data,1094A00090.HDF.No-Dryer,24.91,6918
*data,1094A00094.HDF,25.88,7190
*data,1094A00094.HDF.No-Dryer,23.52,6534
*data,1094A00097.HDF,20.20,5612
*data,1094A00097.HDF.No-Dryer,19.90,5528
*data,1094A00098.HDF,18.76,5210
*data,1094A00098.HDF.No-Dryer,18.76,5210
*data,1094A00100.HDF,21.83,6065
*data,1094A00100.HDF.No-Dryer,20.53,5702
*data,1094A00102.HDF,20.36,5656
*data,1094A00102.HDF.No-Dryer,19.34,5373
*data,1094A00104.HDF,19.57,5435
*data,1094A00104.HDF.No-Dryer,18.78,5215
*data,1094A00105.HDF,22.92,6367
*data,1094A00105.HDF.No-Dryer,21.10,5860
*data,1094A00115.HDF,24.21,6725
*data,1094A00115.HDF.No-Dryer,23.42,6506
*data,1094A00116.HDF,45.73,12702
*data,1094A00116.HDF.No-Dryer,44.98,12495
*data,1094A00124.HDF,20.68,5744
*data,1094A00124.HDF.No-Dryer,20.58,5716
*data,1094A00131.HDF,21.13,5871
*data,1094A00131.HDF.No-Dryer,20.97,5826
*data,1094A00136.HDF,18.71,5196
*data,1094A00136.HDF.No-Dryer,18.67,5185
*data,1094A00141.HDF,24.36,6767
*data,1094A00141.HDF.No-Dryer,22.50,6251
*data,1094A00145.HDF,22.44,6233
*data,1094A00145.HDF.No-Dryer,20.97,5825
*data,1094A00146.HDF,19.63,5451
*data,1094A00146.HDF.No-Dryer,19.26,5351
*data,1094A00150.HDF,20.56,5711
*data,1094A00150.HDF.No-Dryer,20.65,5736
*data,1094A00154.HDF,21.08,5856
*data,1094A00154.HDF.No-Dryer,20.92,5810
*data,1094A00162.HDF,20.33,5648
*data,1094A00162.HDF.No-Dryer,19.63,5454
*data,1094A00163.HDF,18.74,5206
*data,1094A00163.HDF.No-Dryer,18.65,5181
*data,1094A00168.HDF,36.96,10266
*data,1094A00168.HDF.No-Dryer,36.07,10020
*data,1094A00180.HDF,20.53,5704
*data,1094A00180.HDF.No-Dryer,20.22,5615
*data,1094A00184.HDF,19.79,5498
*data,1094A00184.HDF.No-Dryer,19.29,5357
*data,1094A00187.HDF,29.72,8257
*data,1094A00187.HDF.No-Dryer,29.12,8088
*data,1094A00192.HDF,19.21,5337
*data,1094A00192.HDF.No-Dryer,18.96,5267
*data,1094A00195.HDF,20.14,5594
*data,1094A00195.HDF.No-Dryer,18.80,5223
*data,1094A00198.HDF,19.26,5350
*data,1094A00198.HDF.No-Dryer,18.99,5276
*data,1094A00206.HDF,21.44,5954
*data,1094A00206.HDF.No-Dryer,20.51,5696
*data,1094A00208.HDF,22.92,6366
*data,1094A00208.HDF.No-Dryer,22.32,6199
*data,1094A00209.HDF,16.52,4588
*data,1094A00209.HDF.No-Dryer,15.37,4269
*data,1094A00214.HDF,20.45,5681
*data,1094A00214.HDF.No-Dryer,20.41,5670
*data,1094A00215.HDF,29.16,8101
*data,1094A00215.HDF.No-Dryer,30.61,8503
*data,1094A00239.HDF,19.41,5393
*data,1094A00239.HDF.No-Dryer,19.41,5393
*data,1094A00240.HDF,21.51,5975
*data,1094A00240.HDF.No-Dryer,20.60,5722
*data,1094A00258.HDF,32.95,9152
*data,1094A00258.HDF.No-Dryer,29.24,8124
*data,1094A00267.HDF,39.72,11034
*data,1094A00267.HDF.No-Dryer,37.31,10363
*data,1094A00271.HDF,19.28,5356
*data,1094A00271.HDF.No-Dryer,18.93,5259
*data,1094A00274.HDF,19.02,5283
*data,1094A00274.HDF.No-Dryer,18.84,5233
*data,1094A00277.HDF,17.49,4858
*data,1094A00277.HDF.No-Dryer,17.29,4803
*data,1094A00298.HDF,20.54,5707
*data,1094A00298.HDF.No-Dryer,19.36,5378
*data,1094A00307.HDF,27.21,7559
*data,1094A00307.HDF.No-Dryer,25.07,6963
*data,1094A00318.HDF,21.23,5896
*data,1094A00318.HDF.No-Dryer,20.52,5700
*data,1094A00319.HDF,27.71,7696
*data,1094A00319.HDF.No-Dryer,26.99,7498
*data,1094A00325.HDF,20.64,5733
*data,1094A00325.HDF.No-Dryer,20.53,5703
*data,1094A00326.HDF,19.41,5391
*data,1094A00326.HDF.No-Dryer,19.13,5313
*data,1094A00327.HDF,24.82,6895
*data,1094A00327.HDF.No-Dryer,23.86,6627
*data,1094A00337.HDF,21.53,5981
*data,1094A00337.HDF.No-Dryer,20.22,5617
*data,1095A00078.HDF,23.96,6654
*data,1095A00078.HDF.No-Dryer,23.65,6571
*data,1095A00115.HDF,19.33,5370
*data,1095A00115.HDF.No-Dryer,18.69,5191
*data,1095A00116.HDF,20.80,5779
*data,1095A00116.HDF.No-Dryer,20.74,5762
*data,1095A00140.HDF,19.45,5402
*data,1095A00140.HDF.No-Dryer,18.26,5071
*data,1095A00142.HDF,27.40,7611
*data,1095A00142.HDF.No-Dryer,24.89,6913
*data,1095A00174.HDF,24.37,6769
*data,1095A00174.HDF.No-Dryer,28.23,7842
*data,1095A00191.HDF,23.60,6556
*data,1095A00191.HDF.No-Dryer,23.17,6436
*data,1095A00197.HDF,21.73,6037
*data,1095A00197.HDF.No-Dryer,21.73,6037
*data,1095A00199.HDF,19.54,5427
*data,1095A00199.HDF.No-Dryer,19.11,5307
*data,1095A00205.HDF,20.85,5793
*data,1095A00205.HDF.No-Dryer,20.73,5757
*data,1095A00206.HDF,20.95,5820
*data,1095A00206.HDF.No-Dryer,20.58,5717
*data,1095A00218.HDF,38.08,10578
*data,1095A00218.HDF.No-Dryer,31.64,8790
*data,1095A00235.HDF,34.24,9512
*data,1095A00235.HDF.No-Dryer,33.00,9167
*data,1095A00238.HDF,19.37,5380
*data,1095A00238.HDF.No-Dryer,18.68,5189
*data,1095A00240.HDF,18.97,5270
*data,1095A00240.HDF.No-Dryer,18.73,5202
*data,1095A00247.HDF,30.07,8353
*data,1095A00247.HDF.No-Dryer,30.07,8353
*data,1095A00257.HDF,26.44,7345
*data,1095A00257.HDF.No-Dryer,20.00,5556
*data,1095A00263.HDF,25.91,7196
*data,1095A00263.HDF.No-Dryer,25.32,7034
*data,1095A00286.HDF,24.08,6689
*data,1095A00286.HDF.No-Dryer,23.35,6486
*data,1095A00292.HDF,19.23,5342
*data,1095A00292.HDF.No-Dryer,18.49,5136
*data,1095A00294.HDF,19.44,5399
*data,1095A00294.HDF.No-Dryer,19.44,5399
*data,1095A00311.HDF,42.65,11846
*data,1095A00311.HDF.No-Dryer,42.65,11846
*data,1095A00320.HDF,25.06,6961
*data,1095A00320.HDF.No-Dryer,24.70,6860
*data,1095A00328.HDF,33.29,9246
*data,1095A00328.HDF.No-Dryer,32.41,9004
*data,1095A00330.HDF,26.42,7339
*data,1095A00330.HDF.No-Dryer,25.38,7049
*data,1095A00333.HDF,24.10,6696
*data,1095A00333.HDF.No-Dryer,23.10,6418
*data,1095A00334.HDF,22.17,6159
*data,1095A00334.HDF.No-Dryer,22.17,6159
*data,1095A00335.HDF,19.87,5519
*data,1095A00335.HDF.No-Dryer,19.17,5325
*data,1095A00339.HDF,19.55,5429
